id_usuario,id_ativo,nome,sistema_operacional_e_versao
420,874,MacBook,macOS Ventura
421,875,Servidor,Ubuntu 20.04
421,876,Notebook,Windows 11
421,877,Celular,Android 13
422,878,Notebook,Windows 11
422,879,MacBook,macOS Ventura
422,880,MacBook,macOS Monterey
423,881,MacBook,macOS Monterey
423,882,MacBook,macOS Ventura
424,883,Celular,Android 14
424,884,iPhone,iOS 16
424,885,Servidor,Ubuntu 20.04
425,886,Servidor,Ubuntu 22.04
425,887,Notebook,Windows 10
426,888,Celular,Android 13
426,889,iPhone,iOS 16
427,890,MacBook,macOS Monterey
427,891,MacBook,macOS Ventura
427,892,Servidor,Ubuntu 22.04
428,893,Servidor,Ubuntu 22.04
429,894,MacBook,macOS Ventura
429,895,Notebook,Windows 10
429,896,Notebook,Windows 10
430,897,Celular,Android 14
431,898,Servidor,Ubuntu 22.04
431,899,Notebook,Windows 11
431,900,iPhone,iOS 17
432,901,Celular,Android 13
432,902,iPhone,iOS 17
432,903,MacBook,macOS Monterey
433,904,Servidor,Ubuntu 22.04
433,905,Servidor,Ubuntu 22.04
434,906,Notebook,Windows 11
434,907,Servidor,Ubuntu 22.04
435,908,Servidor,Ubuntu 22.04
436,909,iPhone,iOS 16
437,910,Servidor,Ubuntu 22.04
438,911,MacBook,macOS Monterey
438,912,Notebook,Windows 10
439,913,MacBook,macOS Monterey
440,914,Notebook,Windows 11
441,915,Servidor,Ubuntu 22.04
441,916,Servidor,Ubuntu 22.04
442,917,Notebook,Windows 11
443,918,Servidor,Ubuntu 20.04
443,919,iPhone,iOS 16
443,920,iPhone,iOS 17
444,921,Servidor,Ubuntu 20.04
444,922,iPhone,iOS 17
444,923,Notebook,Windows 10
445,924,Celular,Android 13
445,925,MacBook,macOS Monterey
445,926,Notebook,Windows 11
446,927,Celular,Android 13
446,928,Celular,Android 14
446,929,Notebook,Windows 11
447,930,iPhone,iOS 16
448,931,Notebook,Windows 10
448,932,Servidor,Ubuntu 22.04
448,933,iPhone,iOS 16
449,934,Servidor,Ubuntu 20.04
449,935,MacBook,macOS Monterey
449,936,iPhone,iOS 16
450,937,iPhone,iOS 16
450,938,Celular,Android 14
450,939,Notebook,Windows 11
451,940,Notebook,Windows 11
452,941,Notebook,Windows 10
452,942,iPhone,iOS 16
452,943,MacBook,macOS Monterey
453,944,iPhone,iOS 16
454,945,MacBook,macOS Ventura
455,946,Servidor,Ubuntu 22.04
455,947,Servidor,Ubuntu 22.04
455,948,Servidor,Ubuntu 22.04
456,949,MacBook,macOS Monterey
456,950,iPhone,iOS 16
457,951,Celular,Android 13
458,952,Servidor,Ubuntu 22.04
458,953,MacBook,macOS Monterey
458,954,Celular,Android 14
459,955,Servidor,Ubuntu 20.04
459,956,Servidor,Ubuntu 20.04
459,957,iPhone,iOS 16
460,958,iPhone,iOS 17
460,959,MacBook,macOS Monterey
460,960,Celular,Android 13
461,961,Celular,Android 14
461,962,Celular,Android 14
461,963,Celular,Android 13
462,964,Notebook,Windows 11
462,965,Notebook,Windows 11
463,966,iPhone,iOS 16
463,967,MacBook,macOS Ventura
464,968,MacBook,macOS Ventura
464,969,Celular,Android 14
464,970,Notebook,Windows 10
465,971,Celular,Android 14
465,972,MacBook,macOS Monterey
465,973,MacBook,macOS Ventura
466,974,MacBook,macOS Monterey
466,975,Notebook,Windows 10
467,976,MacBook,macOS Ventura
467,977,Notebook,Windows 11
467,978,Servidor,Ubuntu 22.04
468,979,iPhone,iOS 17
468,980,Celular,Android 13
468,981,Notebook,Windows 11
469,982,Servidor,Ubuntu 22.04
469,983,iPhone,iOS 17
470,984,Servidor,Ubuntu 20.04
471,985,Celular,Android 14
472,986,iPhone,iOS 17
472,987,Notebook,Windows 11
472,988,Notebook,Windows 11
473,989,Servidor,Ubuntu 22.04
474,990,MacBook,macOS Monterey
474,991,iPhone,iOS 16
475,992,MacBook,macOS Ventura
476,993,iPhone,iOS 17
476,994,Notebook,Windows 11
476,995,Celular,Android 13
477,996,iPhone,iOS 16
477,997,Notebook,Windows 11
478,998,MacBook,macOS Ventura
478,999,Servidor,Ubuntu 20.04
478,1000,MacBook,macOS Ventura
479,1001,Celular,Android 14
480,1002,Notebook,Windows 11
481,1003,MacBook,macOS Ventura
481,1004,Celular,Android 13
482,1005,Notebook,Windows 10
483,1006,iPhone,iOS 17
483,1007,Servidor,Ubuntu 22.04
484,1008,Celular,Android 14
484,1009,iPhone,iOS 16
485,1010,Celular,Android 13
485,1011,Notebook,Windows 10
486,1012,Celular,Android 14
486,1013,Celular,Android 14
486,1014,iPhone,iOS 16
487,1015,Notebook,Windows 10
488,1016,Celular,Android 13
489,1017,MacBook,macOS Ventura
490,1018,iPhone,iOS 17
490,1019,MacBook,macOS Ventura
491,1020,iPhone,iOS 16
491,1021,Servidor,Ubuntu 22.04
492,1022,Notebook,Windows 10
492,1023,Servidor,Ubuntu 20.04
493,1024,iPhone,iOS 16
493,1025,Celular,Android 13
494,1026,Servidor,Ubuntu 22.04
494,1027,iPhone,iOS 17
494,1028,Celular,Android 14
495,1029,Notebook,Windows 11
495,1030,Celular,Android 13
496,1031,Servidor,Ubuntu 20.04
497,1032,Notebook,Windows 10
498,1033,MacBook,macOS Monterey
498,1034,Celular,Android 13
499,1035,Servidor,Ubuntu 20.04
500,1036,Servidor,Ubuntu 22.04
501,1037,Servidor,Ubuntu 20.04
501,1038,MacBook,macOS Monterey
501,1039,MacBook,macOS Ventura
502,1040,MacBook,macOS Monterey
502,1041,iPhone,iOS 16
502,1042,Celular,Android 14
503,1043,MacBook,macOS Monterey
503,1044,Notebook,Windows 10
503,1045,Celular,Android 14
504,1046,MacBook,macOS Monterey
505,1047,Servidor,Ubuntu 20.04
505,1048,MacBook,macOS Monterey
506,1049,Celular,Android 13
506,1050,Celular,Android 14
506,1051,MacBook,macOS Ventura
507,1052,Notebook,Windows 10
508,1053,Notebook,Windows 10
509,1054,Notebook,Windows 11
509,1055,Servidor,Ubuntu 20.04
510,1056,Servidor,Ubuntu 20.04
510,1057,Celular,Android 13
510,1058,Notebook,Windows 10
511,1059,Celular,Android 14
512,1060,Notebook,Windows 10
513,1061,Servidor,Ubuntu 22.04
513,1062,iPhone,iOS 17
514,1063,iPhone,iOS 16
514,1064,MacBook,macOS Ventura
514,1065,Notebook,Windows 10
515,1066,Celular,Android 13
515,1067,Celular,Android 14
516,1068,Celular,Android 13
516,1069,Notebook,Windows 10
517,1070,iPhone,iOS 16
518,1071,MacBook,macOS Ventura
519,1072,Celular,Android 14
519,1073,iPhone,iOS 17
519,1074,MacBook,macOS Monterey
520,1075,iPhone,iOS 16
521,1076,Notebook,Windows 11
521,1077,Servidor,Ubuntu 22.04
522,1078,Servidor,Ubuntu 22.04
522,1079,MacBook,macOS Monterey
522,1080,Celular,Android 14
523,1081,Celular,Android 13
523,1082,iPhone,iOS 16
523,1083,Servidor,Ubuntu 20.04
524,1084,MacBook,macOS Ventura
524,1085,iPhone,iOS 16
524,1086,iPhone,iOS 17
525,1087,Celular,Android 14
526,1088,Celular,Android 13
527,1089,Notebook,Windows 11
528,1090,Notebook,Windows 11
528,1091,Celular,Android 14
529,1092,Notebook,Windows 10
530,1093,Celular,Android 13
531,1094,Celular,Android 13
531,1095,Servidor,Ubuntu 22.04
532,1096,Notebook,Windows 10
532,1097,Celular,Android 13
533,1098,MacBook,macOS Monterey
533,1099,MacBook,macOS Ventura
533,1100,Celular,Android 14
534,1101,iPhone,iOS 17
535,1102,MacBook,macOS Ventura
536,1103,iPhone,iOS 16
537,1104,Notebook,Windows 11
537,1105,Notebook,Windows 11
538,1106,Celular,Android 14
539,1107,iPhone,iOS 16
540,1108,Celular,Android 14
540,1109,Notebook,Windows 11
541,1110,MacBook,macOS Monterey
541,1111,Notebook,Windows 11
542,1112,Celular,Android 14
542,1113,Notebook,Windows 10
543,1114,Servidor,Ubuntu 22.04
543,1115,Celular,Android 13
544,1116,iPhone,iOS 16
544,1117,MacBook,macOS Monterey
544,1118,MacBook,macOS Ventura
545,1119,Notebook,Windows 11
545,1120,Celular,Android 13
546,1121,MacBook,macOS Ventura
546,1122,Celular,Android 13
546,1123,Notebook,Windows 10
547,1124,Notebook,Windows 10
547,1125,Servidor,Ubuntu 20.04
547,1126,MacBook,macOS Monterey
548,1127,Servidor,Ubuntu 22.04
549,1128,iPhone,iOS 16
549,1129,MacBook,macOS Ventura
549,1130,Celular,Android 13
550,1131,Notebook,Windows 10
550,1132,iPhone,iOS 16
551,1133,Celular,Android 14
551,1134,Servidor,Ubuntu 22.04
552,1135,Celular,Android 14
552,1136,iPhone,iOS 16
552,1137,Notebook,Windows 10
553,1138,Celular,Android 14
553,1139,Notebook,Windows 11
553,1140,Celular,Android 13
554,1141,Notebook,Windows 10
554,1142,iPhone,iOS 16
554,1143,iPhone,iOS 16
555,1144,iPhone,iOS 17
556,1145,Notebook,Windows 11
556,1146,iPhone,iOS 16
557,1147,Servidor,Ubuntu 22.04
557,1148,Servidor,Ubuntu 22.04
557,1149,MacBook,macOS Ventura
558,1150,Servidor,Ubuntu 20.04
559,1151,Servidor,Ubuntu 20.04
559,1152,iPhone,iOS 16
560,1153,Servidor,Ubuntu 20.04
560,1154,MacBook,macOS Monterey
560,1155,Servidor,Ubuntu 20.04
561,1156,iPhone,iOS 17
561,1157,MacBook,macOS Monterey
562,1158,MacBook,macOS Ventura
562,1159,iPhone,iOS 17
562,1160,MacBook,macOS Monterey
563,1161,iPhone,iOS 17
564,1162,Notebook,Windows 11
564,1163,iPhone,iOS 16
564,1164,Notebook,Windows 11
565,1165,Notebook,Windows 10
565,1166,MacBook,macOS Monterey
565,1167,iPhone,iOS 17
566,1168,iPhone,iOS 17
566,1169,Servidor,Ubuntu 20.04
566,1170,Notebook,Windows 11
567,1171,iPhone,iOS 16
568,1172,Notebook,Windows 10
568,1173,Celular,Android 13
569,1174,Notebook,Windows 10
570,1175,Notebook,Windows 11
570,1176,Servidor,Ubuntu 22.04
571,1177,iPhone,iOS 17
572,1178,Servidor,Ubuntu 20.04
572,1179,Notebook,Windows 11
572,1180,iPhone,iOS 17
573,1181,Servidor,Ubuntu 22.04
574,1182,Notebook,Windows 10
575,1183,Celular,Android 14
575,1184,iPhone,iOS 17
576,1185,Notebook,Windows 11
576,1186,iPhone,iOS 17
576,1187,MacBook,macOS Monterey
577,1188,iPhone,iOS 16
577,1189,Servidor,Ubuntu 22.04
577,1190,iPhone,iOS 17
578,1191,Servidor,Ubuntu 20.04
578,1192,Notebook,Windows 11
579,1193,Celular,Android 14
580,1194,Celular,Android 13
580,1195,Servidor,Ubuntu 22.04
581,1196,iPhone,iOS 17
582,1197,Servidor,Ubuntu 20.04
583,1198,Servidor,Ubuntu 22.04
584,1199,iPhone,iOS 16
585,1200,iPhone,iOS 16
586,1201,Servidor,Ubuntu 20.04
586,1202,Servidor,Ubuntu 22.04
587,1203,Celular,Android 13
587,1204,Celular,Android 14
587,1205,Servidor,Ubuntu 22.04
588,1206,Servidor,Ubuntu 20.04
588,1207,MacBook,macOS Ventura
589,1208,Notebook,Windows 10
589,1209,Celular,Android 13
589,1210,Celular,Android 13
590,1211,MacBook,macOS Ventura
591,1212,MacBook,macOS Monterey
592,1213,Celular,Android 13
592,1214,Celular,Android 14
593,1215,MacBook,macOS Monterey
594,1216,Notebook,Windows 10
594,1217,MacBook,macOS Monterey
594,1218,Celular,Android 13
595,1219,iPhone,iOS 16
596,1220,iPhone,iOS 17
596,1221,Servidor,Ubuntu 22.04
596,1222,Celular,Android 13
597,1223,Notebook,Windows 10
597,1224,Celular,Android 13
597,1225,Notebook,Windows 11
598,1226,iPhone,iOS 17
598,1227,iPhone,iOS 16
598,1228,MacBook,macOS Ventura
599,1229,iPhone,iOS 17
599,1230,Celular,Android 14
600,1231,MacBook,macOS Ventura
600,1232,Celular,Android 13
600,1233,iPhone,iOS 17
601,1234,iPhone,iOS 16
601,1235,Servidor,Ubuntu 20.04
601,1236,iPhone,iOS 16
602,1237,Servidor,Ubuntu 22.04
602,1238,iPhone,iOS 16
603,1239,Celular,Android 13
603,1240,Celular,Android 13
604,1241,iPhone,iOS 16
605,1242,Notebook,Windows 11
605,1243,Servidor,Ubuntu 22.04
606,1244,Servidor,Ubuntu 20.04
606,1245,iPhone,iOS 16
606,1246,Celular,Android 13
607,1247,Notebook,Windows 11
608,1248,Notebook,Windows 11
608,1249,Servidor,Ubuntu 22.04
608,1250,Notebook,Windows 10
609,1251,Servidor,Ubuntu 20.04
610,1252,Servidor,Ubuntu 20.04
610,1253,iPhone,iOS 17
611,1254,Notebook,Windows 11
611,1255,MacBook,macOS Ventura
612,1256,iPhone,iOS 17
612,1257,iPhone,iOS 16
612,1258,iPhone,iOS 16
613,1259,Servidor,Ubuntu 20.04
613,1260,Notebook,Windows 10
614,1261,Servidor,Ubuntu 22.04
614,1262,Notebook,Windows 10
615,1263,Servidor,Ubuntu 20.04
616,1264,Notebook,Windows 11
617,1265,Servidor,Ubuntu 20.04
618,1266,Servidor,Ubuntu 22.04
618,1267,Celular,Android 13
619,1268,iPhone,iOS 16
619,1269,MacBook,macOS Ventura
619,1270,MacBook,macOS Ventura
620,1271,MacBook,macOS Monterey
620,1272,Celular,Android 13
620,1273,Celular,Android 13
621,1274,Celular,Android 14
621,1275,Notebook,Windows 10
621,1276,Celular,Android 13
622,1277,Servidor,Ubuntu 22.04
622,1278,Servidor,Ubuntu 22.04
622,1279,iPhone,iOS 17
623,1280,Celular,Android 13
623,1281,iPhone,iOS 16
623,1282,Servidor,Ubuntu 22.04
624,1283,Notebook,Windows 11
625,1284,Notebook,Windows 10
625,1285,Notebook,Windows 10
626,1286,Servidor,Ubuntu 20.04
627,1287,iPhone,iOS 17
627,1288,Notebook,Windows 11
627,1289,Celular,Android 13
628,1290,Notebook,Windows 11
628,1291,MacBook,macOS Ventura
629,1292,MacBook,macOS Monterey
629,1293,MacBook,macOS Monterey
630,1294,Celular,Android 13
630,1295,Notebook,Windows 10
631,1296,MacBook,macOS Monterey
631,1297,Notebook,Windows 10
631,1298,Celular,Android 14
632,1299,iPhone,iOS 16
633,1300,Notebook,Windows 11
633,1301,Servidor,Ubuntu 20.04
634,1302,Celular,Android 13
634,1303,Servidor,Ubuntu 20.04
635,1304,Notebook,Windows 11
635,1305,Celular,Android 13
635,1306,iPhone,iOS 16
636,1307,MacBook,macOS Monterey
637,1308,Notebook,Windows 10
637,1309,iPhone,iOS 17
637,1310,Celular,Android 13
638,1311,MacBook,macOS Ventura
639,1312,iPhone,iOS 17
639,1313,Celular,Android 14
639,1314,Notebook,Windows 10
640,1315,Celular,Android 13
640,1316,Notebook,Windows 10
641,1317,MacBook,macOS Ventura
641,1318,iPhone,iOS 16
641,1319,Servidor,Ubuntu 22.04
642,1320,Servidor,Ubuntu 20.04
643,1321,Celular,Android 13
644,1322,Notebook,Windows 11
645,1323,Celular,Android 13
645,1324,Celular,Android 14
645,1325,MacBook,macOS Ventura
646,1326,iPhone,iOS 17
646,1327,MacBook,macOS Ventura
646,1328,iPhone,iOS 17
647,1329,iPhone,iOS 16
647,1330,Notebook,Windows 11
647,1331,Servidor,Ubuntu 20.04
648,1332,Servidor,Ubuntu 22.04
649,1333,iPhone,iOS 16
650,1334,iPhone,iOS 16
650,1335,Notebook,Windows 11
651,1336,iPhone,iOS 16
651,1337,MacBook,macOS Ventura
651,1338,Notebook,Windows 11
652,1339,Servidor,Ubuntu 22.04
652,1340,Notebook,Windows 11
653,1341,Celular,Android 13
653,1342,Notebook,Windows 11
654,1343,MacBook,macOS Ventura
655,1344,MacBook,macOS Monterey
655,1345,iPhone,iOS 16
655,1346,Notebook,Windows 10
656,1347,Servidor,Ubuntu 22.04
657,1348,Celular,Android 13
657,1349,Servidor,Ubuntu 22.04
657,1350,Celular,Android 14
658,1351,Notebook,Windows 11
659,1352,MacBook,macOS Ventura
659,1353,Notebook,Windows 10
659,1354,Celular,Android 14
660,1355,iPhone,iOS 16
660,1356,iPhone,iOS 17
660,1357,iPhone,iOS 16
661,1358,Notebook,Windows 10
661,1359,Celular,Android 13
662,1360,MacBook,macOS Ventura
663,1361,Notebook,Windows 10
663,1362,Notebook,Windows 10
663,1363,iPhone,iOS 17
664,1364,Celular,Android 13
665,1365,Servidor,Ubuntu 22.04
666,1366,iPhone,iOS 16
667,1367,MacBook,macOS Monterey
668,1368,MacBook,macOS Ventura
669,1369,Celular,Android 14
669,1370,Servidor,Ubuntu 22.04
670,1371,MacBook,macOS Monterey
670,1372,Celular,Android 13
670,1373,MacBook,macOS Ventura
671,1374,Servidor,Ubuntu 20.04
671,1375,Servidor,Ubuntu 20.04
671,1376,iPhone,iOS 16
672,1377,Servidor,Ubuntu 20.04
672,1378,Notebook,Windows 10
673,1379,Servidor,Ubuntu 20.04
673,1380,Celular,Android 13
674,1381,Notebook,Windows 10
674,1382,Notebook,Windows 10
675,1383,MacBook,macOS Ventura
676,1384,MacBook,macOS Monterey
676,1385,Servidor,Ubuntu 20.04
677,1386,Servidor,Ubuntu 20.04
677,1387,Notebook,Windows 11
677,1388,MacBook,macOS Ventura
678,1389,MacBook,macOS Ventura
678,1390,MacBook,macOS Monterey
678,1391,Celular,Android 13
679,1392,Celular,Android 13
680,1393,MacBook,macOS Ventura
680,1394,Notebook,Windows 10
680,1395,iPhone,iOS 17
681,1396,Servidor,Ubuntu 20.04
681,1397,Servidor,Ubuntu 22.04
681,1398,MacBook,macOS Ventura
682,1399,MacBook,macOS Monterey
682,1400,iPhone,iOS 16
682,1401,Celular,Android 13
683,1402,Notebook,Windows 10
683,1403,Celular,Android 13
684,1404,Celular,Android 13
684,1405,Celular,Android 14
684,1406,Servidor,Ubuntu 22.04
685,1407,Notebook,Windows 10
685,1408,Servidor,Ubuntu 22.04
686,1409,iPhone,iOS 17
687,1410,iPhone,iOS 17
688,1411,Celular,Android 14
689,1412,MacBook,macOS Ventura
689,1413,Notebook,Windows 10
689,1414,Notebook,Windows 11
690,1415,Servidor,Ubuntu 20.04
691,1416,Notebook,Windows 11
691,1417,Notebook,Windows 11
691,1418,MacBook,macOS Ventura
692,1419,Celular,Android 13
693,1420,Servidor,Ubuntu 22.04
693,1421,Celular,Android 13
693,1422,Notebook,Windows 11
694,1423,Celular,Android 14
694,1424,Celular,Android 13
695,1425,Celular,Android 14
695,1426,Celular,Android 13
695,1427,iPhone,iOS 16
696,1428,MacBook,macOS Monterey
697,1429,Servidor,Ubuntu 22.04
697,1430,Servidor,Ubuntu 20.04
698,1431,Notebook,Windows 10
698,1432,MacBook,macOS Monterey
698,1433,iPhone,iOS 17
699,1434,Celular,Android 14
700,1435,iPhone,iOS 17
701,1436,Celular,Android 13
702,1437,Notebook,Windows 10
702,1438,Servidor,Ubuntu 22.04
702,1439,Celular,Android 14
703,1440,Notebook,Windows 11
704,1441,Notebook,Windows 11
705,1442,iPhone,iOS 17
705,1443,Notebook,Windows 10
705,1444,Notebook,Windows 11
706,1445,Notebook,Windows 11
706,1446,iPhone,iOS 16
706,1447,Notebook,Windows 10
707,1448,Servidor,Ubuntu 22.04
707,1449,iPhone,iOS 16
707,1450,Celular,Android 14
708,1451,Notebook,Windows 11
708,1452,Notebook,Windows 11
708,1453,Servidor,Ubuntu 22.04
709,1454,Notebook,Windows 11
710,1455,MacBook,macOS Ventura
710,1456,iPhone,iOS 17
711,1457,Notebook,Windows 10
711,1458,Servidor,Ubuntu 20.04
711,1459,Servidor,Ubuntu 22.04
712,1460,Notebook,Windows 11
712,1461,Celular,Android 14
712,1462,Notebook,Windows 11
713,1463,MacBook,macOS Monterey
713,1464,MacBook,macOS Monterey
714,1465,Celular,Android 14
715,1466,Notebook,Windows 10
716,1467,Celular,Android 14
716,1468,iPhone,iOS 16
716,1469,Servidor,Ubuntu 22.04
717,1470,MacBook,macOS Monterey
718,1471,iPhone,iOS 17
718,1472,MacBook,macOS Monterey
718,1473,Notebook,Windows 10
719,1474,Notebook,Windows 10
719,1475,Celular,Android 14
719,1476,Notebook,Windows 10
720,1477,Notebook,Windows 10
720,1478,iPhone,iOS 16
721,1479,Celular,Android 14
722,1480,Celular,Android 13
722,1481,iPhone,iOS 17
722,1482,Notebook,Windows 11
723,1483,iPhone,iOS 17
723,1484,Celular,Android 14
724,1485,Celular,Android 14
725,1486,MacBook,macOS Ventura
725,1487,Servidor,Ubuntu 20.04
725,1488,Notebook,Windows 10
726,1489,Servidor,Ubuntu 20.04
726,1490,Servidor,Ubuntu 20.04
727,1491,Celular,Android 13
728,1492,MacBook,macOS Monterey
729,1493,Servidor,Ubuntu 22.04
729,1494,iPhone,iOS 17
729,1495,Servidor,Ubuntu 22.04
730,1496,Celular,Android 13
731,1497,iPhone,iOS 17
732,1498,MacBook,macOS Ventura
733,1499,Notebook,Windows 11
733,1500,Celular,Android 13
734,1501,Celular,Android 14
734,1502,Servidor,Ubuntu 22.04
735,1503,iPhone,iOS 16
735,1504,iPhone,iOS 16
735,1505,Notebook,Windows 11
736,1506,Servidor,Ubuntu 22.04
736,1507,Celular,Android 14
736,1508,MacBook,macOS Monterey
737,1509,iPhone,iOS 17
738,1510,MacBook,macOS Ventura
738,1511,iPhone,iOS 17
738,1512,Celular,Android 13
739,1513,iPhone,iOS 16
739,1514,Notebook,Windows 10
739,1515,MacBook,macOS Monterey
740,1516,Notebook,Windows 10
741,1517,iPhone,iOS 16
742,1518,Celular,Android 14
742,1519,Celular,Android 13
743,1520,Notebook,Windows 10
743,1521,Servidor,Ubuntu 22.04
743,1522,Notebook,Windows 10
744,1523,MacBook,macOS Monterey
744,1524,iPhone,iOS 16
745,1525,Notebook,Windows 10
746,1526,Celular,Android 13
746,1527,Notebook,Windows 11
746,1528,iPhone,iOS 16
747,1529,Celular,Android 13
747,1530,Servidor,Ubuntu 22.04
747,1531,Notebook,Windows 11
748,1532,Servidor,Ubuntu 20.04
748,1533,Celular,Android 14
748,1534,Celular,Android 14
749,1535,Notebook,Windows 11
750,1536,Notebook,Windows 11
750,1537,iPhone,iOS 17
751,1538,Celular,Android 14
751,1539,Celular,Android 13
752,1540,Notebook,Windows 11
752,1541,Celular,Android 14
752,1542,Notebook,Windows 10
753,1543,Celular,Android 13
753,1544,Notebook,Windows 10
753,1545,MacBook,macOS Monterey
754,1546,Notebook,Windows 11
754,1547,Servidor,Ubuntu 20.04
755,1548,iPhone,iOS 16
756,1549,MacBook,macOS Ventura
756,1550,Servidor,Ubuntu 22.04
756,1551,MacBook,macOS Monterey
757,1552,Notebook,Windows 11
757,1553,MacBook,macOS Monterey
758,1554,MacBook,macOS Ventura
759,1555,Celular,Android 14
760,1556,Servidor,Ubuntu 22.04
760,1557,Notebook,Windows 11
760,1558,MacBook,macOS Monterey
761,1559,MacBook,macOS Monterey
761,1560,Notebook,Windows 11
762,1561,Notebook,Windows 10
762,1562,MacBook,macOS Monterey
763,1563,MacBook,macOS Ventura
764,1564,MacBook,macOS Monterey
764,1565,Celular,Android 13
764,1566,iPhone,iOS 17
765,1567,iPhone,iOS 17
765,1568,MacBook,macOS Ventura
766,1569,MacBook,macOS Ventura
767,1570,Notebook,Windows 10
767,1571,Servidor,Ubuntu 22.04
768,1572,Celular,Android 13
769,1573,Celular,Android 13
769,1574,iPhone,iOS 17
769,1575,MacBook,macOS Ventura
770,1576,iPhone,iOS 16
771,1577,Servidor,Ubuntu 22.04
772,1578,Notebook,Windows 10
772,1579,Notebook,Windows 10
773,1580,Notebook,Windows 10
773,1581,Servidor,Ubuntu 20.04
774,1582,Servidor,Ubuntu 20.04
774,1583,Notebook,Windows 10
774,1584,iPhone,iOS 16
775,1585,Notebook,Windows 11
776,1586,Notebook,Windows 10
777,1587,Notebook,Windows 11
777,1588,MacBook,macOS Monterey
778,1589,Notebook,Windows 11
778,1590,Notebook,Windows 10
779,1591,Celular,Android 14
779,1592,Servidor,Ubuntu 22.04
780,1593,Servidor,Ubuntu 22.04
780,1594,Celular,Android 13
780,1595,Celular,Android 13
781,1596,Notebook,Windows 11
782,1597,Notebook,Windows 10
783,1598,iPhone,iOS 17
783,1599,Servidor,Ubuntu 22.04
784,1600,Servidor,Ubuntu 22.04
785,1601,Servidor,Ubuntu 22.04
786,1602,MacBook,macOS Monterey
786,1603,Notebook,Windows 11
787,1604,iPhone,iOS 16
787,1605,Servidor,Ubuntu 20.04
787,1606,MacBook,macOS Ventura
788,1607,Servidor,Ubuntu 20.04
788,1608,Celular,Android 13
788,1609,iPhone,iOS 16
789,1610,iPhone,iOS 16
790,1611,Notebook,Windows 10
790,1612,Celular,Android 13
790,1613,iPhone,iOS 16
791,1614,MacBook,macOS Ventura
791,1615,Notebook,Windows 10
792,1616,Celular,Android 13
792,1617,Celular,Android 13
793,1618,iPhone,iOS 17
794,1619,Servidor,Ubuntu 22.04
794,1620,MacBook,macOS Monterey
795,1621,iPhone,iOS 16
795,1622,MacBook,macOS Monterey
796,1623,Celular,Android 13
796,1624,MacBook,macOS Ventura
797,1625,Notebook,Windows 10
798,1626,Notebook,Windows 10
799,1627,Celular,Android 13
