id_usuario,id_incidente,descricao,duracao,data_e_hora,status
135,432,Zero-Day Exploit,788,2025-04-17 19:55:40,solucionado
135,433,Data Breach,1143,2023-07-19 13:10:51,solucionado
136,434,Account Takeover,1179,2023-11-07 02:54:40,solucionado
136,435,Malware Detection,2349,2024-04-15 01:14:11,não solucionado
136,436,SQL Injection,1617,2025-01-05 14:52:25,solucionado
137,437,Data Breach,828,2024-12-31 23:58:43,não solucionado
137,438,Account Takeover,2303,2024-04-21 13:19:13,não solucionado
137,439,Account Takeover,563,2023-08-14 00:39:52,solucionado
137,440,Malware Detection,2522,2025-04-24 00:05:41,solucionado
138,441,Malware Detection,1693,2023-12-16 23:36:18,não solucionado
139,442,Zero-Day Exploit,1956,2024-02-26 17:20:01,solucionado
139,443,Data Breach,3097,2024-08-14 22:44:34,solucionado
139,444,Account Takeover,1316,2023-09-21 09:35:31,solucionado
139,445,Account Takeover,2646,2024-06-27 03:21:59,não solucionado
140,446,DDoS Attack,3068,2024-07-19 00:27:31,solucionado
140,447,Account Takeover,3592,2023-09-20 09:45:32,não solucionado
140,448,Phishing,38,2023-10-20 09:41:38,solucionado
140,449,Account Takeover,2327,2024-02-07 01:32:44,solucionado
141,450,Data Breach,3313,2023-10-13 23:43:42,não solucionado
141,451,Malware Detection,1355,2023-12-10 13:19:40,solucionado
141,452,DDoS Attack,2995,2024-09-11 19:06:21,não solucionado
142,453,SQL Injection,3388,2025-04-07 00:11:48,solucionado
142,454,SQL Injection,2111,2024-08-15 09:31:04,não solucionado
143,455,Account Takeover,1572,2024-11-01 20:35:27,solucionado
144,456,Phishing,2736,2024-03-11 13:22:14,solucionado
144,457,Malware Detection,1907,2025-04-16 08:35:27,solucionado
145,458,Data Breach,898,2024-03-27 17:54:13,solucionado
145,459,DDoS Attack,1959,2024-09-11 08:55:03,solucionado
145,460,DDoS Attack,1864,2024-08-29 03:31:15,não solucionado
146,461,Malware Detection,253,2023-09-29 07:37:45,solucionado
147,462,Zero-Day Exploit,3313,2023-05-21 08:01:56,não solucionado
148,463,Phishing,2289,2024-02-29 19:44:13,solucionado
148,464,Zero-Day Exploit,2756,2023-06-24 09:58:59,não solucionado
148,465,Account Takeover,2963,2024-12-06 11:37:14,não solucionado
148,466,Phishing,1622,2025-01-20 17:17:44,solucionado
148,467,Account Takeover,3345,2023-11-10 07:11:32,não solucionado
149,468,Ransomware,2869,2024-10-21 08:54:54,solucionado
149,469,Malware Detection,2217,2024-06-24 23:01:55,não solucionado
149,470,Phishing,283,2024-12-10 03:06:57,solucionado
149,471,Zero-Day Exploit,130,2023-12-21 08:49:36,solucionado
150,472,SQL Injection,1838,2024-06-17 00:45:18,não solucionado
150,473,SQL Injection,1539,2024-05-11 04:43:46,solucionado
150,474,Malware Detection,2797,2023-10-29 00:31:14,solucionado
151,475,Phishing,1223,2024-01-11 04:02:51,solucionado
152,476,Malware Detection,132,2024-03-30 01:19:07,solucionado
152,477,SQL Injection,2519,2023-12-05 11:27:18,solucionado
153,478,Phishing,1003,2025-03-16 14:36:59,não solucionado
153,479,Phishing,1648,2023-10-14 10:35:42,solucionado
153,480,Zero-Day Exploit,960,2025-01-01 11:55:10,solucionado
153,481,Data Breach,3090,2025-01-21 06:31:52,não solucionado
154,482,Data Breach,1694,2024-09-25 12:23:50,não solucionado
154,483,Account Takeover,1128,2024-03-17 17:00:16,não solucionado
154,484,Phishing,2281,2024-08-07 11:05:31,solucionado
154,485,DDoS Attack,2565,2025-03-20 02:44:45,solucionado
154,486,SQL Injection,2277,2024-02-14 22:10:18,não solucionado
155,487,SQL Injection,754,2024-10-30 01:56:50,solucionado
155,488,Zero-Day Exploit,988,2023-12-20 00:07:29,solucionado
155,489,Data Breach,1232,2023-10-27 13:19:42,solucionado
156,490,DDoS Attack,1591,2023-06-30 10:04:46,solucionado
156,491,Data Breach,1045,2024-04-30 14:49:01,solucionado
156,492,Data Breach,1353,2024-10-15 08:29:37,solucionado
156,493,Malware Detection,1843,2024-04-22 15:58:38,não solucionado
156,494,Ransomware,379,2023-08-26 12:54:01,solucionado
157,495,Data Breach,3562,2025-04-16 23:37:37,solucionado
157,496,Ransomware,1242,2023-10-22 11:05:03,solucionado
157,497,Phishing,868,2024-09-13 15:22:12,solucionado
157,498,Data Breach,3038,2024-04-04 14:32:38,não solucionado
158,499,SQL Injection,1910,2023-09-12 16:57:37,não solucionado
158,500,Ransomware,1264,2024-01-20 08:05:17,solucionado
158,501,Account Takeover,1474,2023-05-12 03:24:55,solucionado
159,502,Ransomware,1282,2025-01-15 03:57:38,solucionado
159,503,SQL Injection,188,2024-11-11 10:04:05,solucionado
160,504,DDoS Attack,804,2024-01-27 22:28:28,solucionado
160,505,Ransomware,943,2025-02-19 16:31:11,solucionado
160,506,SQL Injection,2334,2024-10-07 00:05:47,não solucionado
161,507,Zero-Day Exploit,754,2024-08-16 06:35:07,não solucionado
161,508,Phishing,2147,2024-03-15 10:17:44,não solucionado
161,509,Phishing,3437,2024-11-23 02:14:32,solucionado
161,510,Malware Detection,3351,2024-02-08 08:07:37,não solucionado
161,511,Phishing,3131,2025-03-14 21:20:29,não solucionado
162,512,Data Breach,2072,2024-10-27 17:26:15,solucionado
163,513,Phishing,28,2024-12-06 13:15:15,solucionado
163,514,SQL Injection,49,2023-09-25 05:17:49,não solucionado
163,515,Phishing,2169,2024-08-11 14:37:12,solucionado
163,516,Account Takeover,2195,2024-06-07 09:59:14,não solucionado
164,517,Account Takeover,3257,2024-10-05 02:50:06,solucionado
164,518,SQL Injection,324,2024-05-28 13:33:14,solucionado
164,519,Ransomware,1664,2023-09-22 07:30:22,solucionado
165,520,Malware Detection,1661,2024-11-17 10:34:56,solucionado
166,521,Malware Detection,2164,2025-04-01 08:02:07,solucionado
166,522,Phishing,942,2024-01-22 01:17:39,não solucionado
166,523,Data Breach,3556,2024-12-04 18:37:54,solucionado
166,524,Zero-Day Exploit,1111,2023-07-05 06:40:22,não solucionado
166,525,Phishing,305,2024-10-09 23:34:49,solucionado
167,526,Data Breach,2322,2024-11-04 01:18:13,solucionado
167,527,SQL Injection,2774,2023-12-31 17:39:47,não solucionado
168,528,Malware Detection,1396,2023-06-04 23:22:22,solucionado
168,529,SQL Injection,3169,2023-12-08 08:51:32,solucionado
169,530,SQL Injection,352,2024-12-25 05:42:52,solucionado
169,531,Account Takeover,3269,2024-12-29 13:37:43,não solucionado
170,532,DDoS Attack,3030,2025-04-19 02:07:56,não solucionado
170,533,SQL Injection,1298,2023-08-22 06:24:18,solucionado
170,534,Ransomware,437,2024-08-17 01:27:51,não solucionado
170,535,Malware Detection,22,2024-12-28 16:05:37,solucionado
171,536,SQL Injection,424,2024-04-09 04:02:05,solucionado
171,537,Phishing,368,2024-07-21 13:11:25,solucionado
171,538,Ransomware,2271,2023-09-18 23:54:40,não solucionado
171,539,Malware Detection,2446,2024-03-12 15:29:49,não solucionado
172,540,Data Breach,2343,2024-03-11 05:06:59,não solucionado
173,541,Malware Detection,685,2023-07-14 02:17:09,solucionado
173,542,SQL Injection,1131,2025-02-14 14:08:55,solucionado
174,543,Data Breach,1876,2024-12-09 01:08:48,solucionado
174,544,Malware Detection,555,2024-10-31 21:21:49,solucionado
174,545,Account Takeover,28,2023-07-05 09:40:28,solucionado
174,546,SQL Injection,1361,2023-08-03 15:04:40,não solucionado
174,547,SQL Injection,3294,2024-11-10 14:30:35,solucionado
175,548,Ransomware,728,2024-04-23 08:35:15,solucionado
175,549,SQL Injection,1308,2023-05-20 21:08:11,solucionado
175,550,Account Takeover,3011,2023-07-08 21:51:18,não solucionado
175,551,Zero-Day Exploit,2359,2023-12-19 13:28:38,não solucionado
176,552,DDoS Attack,2793,2025-03-06 10:10:56,não solucionado
176,553,Phishing,2979,2024-02-19 06:22:27,não solucionado
176,554,Zero-Day Exploit,2902,2023-08-01 20:58:17,não solucionado
176,555,Data Breach,1796,2024-12-27 22:54:29,solucionado
176,556,Account Takeover,3405,2024-10-22 07:38:22,solucionado
177,557,Zero-Day Exploit,2450,2025-01-25 22:15:39,não solucionado
178,558,Malware Detection,448,2024-07-17 03:15:22,não solucionado
178,559,Data Breach,2694,2023-05-19 11:04:15,solucionado
178,560,Ransomware,682,2025-04-14 14:25:59,solucionado
178,561,Phishing,2307,2024-01-01 02:51:57,não solucionado
178,562,SQL Injection,3083,2024-07-31 17:32:28,não solucionado
179,563,Data Breach,1826,2025-03-01 15:50:06,não solucionado
179,564,Ransomware,1603,2025-01-15 12:26:44,não solucionado
180,565,DDoS Attack,1427,2025-04-19 12:24:16,solucionado
181,566,Zero-Day Exploit,1307,2024-05-14 01:12:34,solucionado
181,567,Malware Detection,1230,2024-07-18 18:27:09,solucionado
181,568,Phishing,3319,2024-03-27 21:52:41,não solucionado
181,569,Malware Detection,93,2024-04-17 15:10:55,não solucionado
182,570,DDoS Attack,2261,2024-11-17 23:44:55,não solucionado
182,571,DDoS Attack,1356,2023-05-29 16:40:02,solucionado
182,572,SQL Injection,1893,2023-10-21 16:45:26,solucionado
182,573,Data Breach,3268,2024-04-25 04:07:31,não solucionado
182,574,SQL Injection,2580,2025-03-12 06:28:49,não solucionado
183,575,Data Breach,843,2023-08-04 20:01:07,solucionado
184,576,Ransomware,808,2025-02-26 21:50:32,solucionado
184,577,Zero-Day Exploit,467,2024-02-03 16:10:53,solucionado
184,578,Account Takeover,2748,2023-12-30 13:08:06,solucionado
185,579,DDoS Attack,3334,2023-07-13 14:06:48,não solucionado
185,580,Account Takeover,2517,2023-09-08 09:40:46,não solucionado
185,581,Malware Detection,2753,2024-09-28 15:04:54,solucionado
185,582,DDoS Attack,1283,2025-02-02 23:44:13,solucionado
185,583,Malware Detection,978,2024-08-29 02:20:35,solucionado
186,584,SQL Injection,1714,2023-09-02 11:07:26,solucionado
186,585,DDoS Attack,2355,2025-04-07 14:03:01,solucionado
186,586,SQL Injection,1733,2024-02-11 00:53:50,solucionado
186,587,DDoS Attack,1994,2023-06-07 15:44:14,solucionado
186,588,DDoS Attack,2273,2025-04-14 19:38:59,solucionado
187,589,Phishing,1985,2024-09-05 07:16:32,não solucionado
187,590,DDoS Attack,800,2025-04-16 08:04:13,solucionado
187,591,SQL Injection,2301,2024-01-14 17:58:06,não solucionado
188,592,Phishing,1126,2024-08-18 15:47:04,solucionado
188,593,Data Breach,2203,2023-05-03 09:52:19,solucionado
188,594,Account Takeover,689,2024-08-06 23:54:41,solucionado
189,595,Phishing,3113,2025-02-09 09:33:35,solucionado
189,596,Zero-Day Exploit,2238,2024-02-14 00:59:12,não solucionado
189,597,Data Breach,1742,2024-06-08 03:02:29,solucionado
189,598,Malware Detection,3015,2023-11-05 09:39:14,não solucionado
189,599,Data Breach,1220,2025-03-28 18:45:48,solucionado
190,600,Data Breach,3321,2023-08-22 07:19:56,não solucionado
190,601,Ransomware,3527,2024-09-19 13:39:38,solucionado
191,602,DDoS Attack,1326,2023-11-04 14:25:22,solucionado
191,603,Account Takeover,1186,2023-07-24 22:48:28,solucionado
191,604,Account Takeover,3515,2024-06-17 23:39:09,não solucionado
191,605,Malware Detection,556,2024-12-02 23:42:05,solucionado
191,606,SQL Injection,243,2023-05-11 16:22:45,solucionado
192,607,Data Breach,3119,2024-01-18 12:41:06,não solucionado
192,608,SQL Injection,2005,2023-11-20 13:11:51,não solucionado
192,609,DDoS Attack,2366,2025-04-16 23:17:48,não solucionado
193,610,Zero-Day Exploit,2000,2024-02-09 14:30:23,não solucionado
193,611,Ransomware,2384,2024-04-03 09:47:53,solucionado
193,612,Phishing,3560,2024-05-01 09:02:44,solucionado
194,613,Data Breach,2027,2025-03-21 14:27:06,não solucionado
194,614,Account Takeover,1323,2024-07-11 15:23:30,não solucionado
194,615,Account Takeover,1384,2025-03-12 17:10:39,solucionado
194,616,DDoS Attack,2319,2023-07-12 12:29:03,solucionado
195,617,SQL Injection,829,2023-10-24 18:21:48,solucionado
196,618,Malware Detection,1524,2023-10-26 05:26:52,solucionado
196,619,DDoS Attack,213,2023-11-19 03:11:24,solucionado
196,620,SQL Injection,2563,2024-01-23 13:47:51,não solucionado
197,621,Data Breach,2128,2024-05-22 00:03:59,solucionado
197,622,Zero-Day Exploit,39,2024-09-08 17:42:52,solucionado
197,623,Phishing,2850,2024-07-01 07:32:18,não solucionado
197,624,Ransomware,3347,2024-03-30 03:42:55,solucionado
197,625,Malware Detection,3524,2023-12-12 09:11:17,não solucionado
198,626,Malware Detection,2994,2024-11-21 11:07:28,solucionado
198,627,Malware Detection,423,2024-10-01 14:35:10,solucionado
198,628,Ransomware,1506,2023-09-03 12:14:56,solucionado
198,629,Account Takeover,562,2024-08-02 20:00:28,solucionado
199,630,SQL Injection,2524,2023-11-10 00:28:30,solucionado
199,631,Zero-Day Exploit,3523,2024-01-13 19:43:15,não solucionado
200,632,SQL Injection,1440,2023-11-24 02:14:22,solucionado
200,633,SQL Injection,1289,2023-07-13 19:11:22,solucionado
200,634,DDoS Attack,1015,2023-11-01 12:59:44,não solucionado
200,635,Account Takeover,2641,2023-12-13 19:03:15,solucionado
200,636,Malware Detection,1017,2023-05-14 15:54:50,solucionado
201,637,Account Takeover,2647,2025-01-20 06:45:39,não solucionado
201,638,Phishing,3211,2023-09-14 19:33:54,não solucionado
201,639,Data Breach,2028,2025-04-13 10:13:19,não solucionado
201,640,SQL Injection,462,2024-05-17 14:49:42,solucionado
202,641,DDoS Attack,3125,2024-01-06 23:14:46,solucionado
202,642,Zero-Day Exploit,3156,2023-12-21 17:15:58,solucionado
202,643,Malware Detection,69,2023-08-01 01:00:42,solucionado
203,644,SQL Injection,1735,2023-05-03 18:06:04,solucionado
203,645,SQL Injection,338,2024-11-09 06:38:39,solucionado
203,646,DDoS Attack,1137,2024-06-13 23:55:47,solucionado
203,647,Malware Detection,1270,2023-06-01 02:22:54,solucionado
203,648,Malware Detection,2095,2024-05-18 13:34:57,não solucionado
204,649,SQL Injection,476,2024-08-29 05:55:08,solucionado
205,650,Account Takeover,684,2025-03-15 04:25:00,solucionado
205,651,Ransomware,520,2023-11-06 02:46:18,solucionado
205,652,Account Takeover,3003,2025-04-21 14:50:41,solucionado
206,653,Zero-Day Exploit,2093,2024-04-15 09:58:57,solucionado
206,654,Ransomware,228,2024-09-30 08:23:00,solucionado
206,655,Zero-Day Exploit,3520,2023-09-22 17:38:42,não solucionado
206,656,DDoS Attack,1507,2024-07-01 16:14:58,solucionado
207,657,Phishing,181,2025-04-28 00:50:58,não solucionado
207,658,Phishing,1002,2025-02-12 16:07:35,solucionado
208,659,Ransomware,1017,2025-01-07 08:57:38,solucionado
208,660,SQL Injection,2951,2023-09-02 17:34:06,solucionado
209,661,Phishing,735,2025-02-02 06:10:23,solucionado
209,662,Data Breach,3295,2024-02-29 19:38:44,não solucionado
209,663,Phishing,1643,2023-08-30 02:24:25,solucionado
209,664,Malware Detection,3593,2024-07-21 07:01:32,não solucionado
209,665,Zero-Day Exploit,3548,2024-05-25 20:09:32,solucionado
210,666,Account Takeover,3030,2024-06-06 18:57:28,solucionado
210,667,Data Breach,1901,2024-05-20 16:51:08,solucionado
210,668,Ransomware,2424,2023-08-19 02:37:29,não solucionado
211,669,Ransomware,6,2025-02-18 09:45:14,solucionado
212,670,Malware Detection,180,2024-07-30 03:59:27,solucionado
212,671,Data Breach,3464,2024-01-10 02:47:03,solucionado
212,672,SQL Injection,2871,2023-06-15 00:41:38,não solucionado
213,673,DDoS Attack,970,2024-08-28 05:30:02,solucionado
213,674,Account Takeover,1070,2023-11-09 14:06:59,solucionado
213,675,Ransomware,3281,2023-10-12 12:54:19,solucionado
213,676,SQL Injection,2871,2023-05-22 02:37:25,não solucionado
214,677,Malware Detection,674,2025-01-02 22:33:04,solucionado
214,678,Zero-Day Exploit,1909,2023-07-31 22:48:00,não solucionado
215,679,Account Takeover,1898,2024-06-20 04:04:42,solucionado
215,680,Account Takeover,3492,2023-08-14 03:31:00,solucionado
215,681,Malware Detection,371,2023-09-29 22:33:00,solucionado
215,682,DDoS Attack,3308,2025-02-27 14:33:38,solucionado
216,683,Phishing,2774,2023-07-09 12:42:44,não solucionado
216,684,Account Takeover,1066,2023-11-22 03:37:31,solucionado
216,685,DDoS Attack,128,2023-05-19 02:58:03,solucionado
216,686,SQL Injection,3501,2024-08-31 01:29:41,não solucionado
216,687,Zero-Day Exploit,2278,2024-01-11 01:10:14,não solucionado
217,688,DDoS Attack,812,2024-11-03 05:07:29,solucionado
217,689,SQL Injection,1525,2024-06-05 20:00:29,solucionado
218,690,Ransomware,502,2024-05-05 23:40:54,solucionado
219,691,Zero-Day Exploit,121,2023-10-08 05:28:33,solucionado
219,692,SQL Injection,2799,2023-07-17 00:06:47,solucionado
219,693,SQL Injection,708,2025-01-27 21:57:52,solucionado
219,694,Ransomware,880,2024-10-18 16:01:02,solucionado
220,695,Zero-Day Exploit,1688,2023-12-27 17:32:15,solucionado
220,696,Zero-Day Exploit,250,2024-01-05 09:56:42,solucionado
220,697,Malware Detection,1146,2025-03-03 14:17:15,solucionado
221,698,Ransomware,1965,2023-07-17 02:30:19,não solucionado
221,699,Zero-Day Exploit,1410,2024-04-10 09:35:54,solucionado
221,700,Ransomware,1591,2023-06-15 10:34:53,solucionado
221,701,Account Takeover,737,2024-04-19 23:17:46,solucionado
222,702,Malware Detection,1016,2024-01-31 06:48:08,solucionado
222,703,Data Breach,1092,2023-12-14 16:25:34,não solucionado
223,704,DDoS Attack,2307,2025-02-09 20:18:26,não solucionado
223,705,Data Breach,3428,2023-05-26 14:12:47,não solucionado
223,706,Zero-Day Exploit,2221,2024-04-13 16:01:58,não solucionado
224,707,Zero-Day Exploit,3,2024-05-22 04:52:49,não solucionado
225,708,Phishing,90,2024-08-30 07:40:51,não solucionado
225,709,DDoS Attack,2403,2024-12-10 20:31:29,solucionado
225,710,DDoS Attack,3172,2023-10-05 11:56:42,não solucionado
226,711,Ransomware,559,2024-01-26 06:37:55,solucionado
226,712,DDoS Attack,3000,2024-09-25 03:40:26,não solucionado
226,713,SQL Injection,3244,2024-05-05 02:41:35,não solucionado
227,714,Account Takeover,3007,2023-05-22 03:32:08,solucionado
227,715,Account Takeover,522,2024-01-18 22:43:13,solucionado
227,716,DDoS Attack,2986,2024-01-12 14:59:07,solucionado
227,717,Phishing,2876,2023-06-19 13:43:41,não solucionado
228,718,Data Breach,2620,2025-01-05 07:26:50,não solucionado
228,719,Malware Detection,2033,2024-08-11 01:59:13,não solucionado
228,720,DDoS Attack,1357,2023-09-02 21:38:00,solucionado
228,721,Malware Detection,975,2024-11-22 01:00:38,não solucionado
228,722,Ransomware,1309,2023-06-09 12:02:30,não solucionado
229,723,Data Breach,1023,2024-09-16 13:47:02,solucionado
229,724,Malware Detection,1436,2024-05-28 00:01:02,solucionado
229,725,Account Takeover,3224,2023-12-13 04:54:44,solucionado
230,726,DDoS Attack,1696,2025-02-27 20:57:23,solucionado
230,727,Zero-Day Exploit,1552,2024-08-30 06:43:18,solucionado
230,728,Ransomware,2237,2023-09-28 08:28:12,não solucionado
230,729,SQL Injection,416,2023-11-03 08:24:04,solucionado
231,730,Malware Detection,304,2024-01-05 10:01:10,solucionado
231,731,Ransomware,697,2024-03-04 04:23:54,solucionado
231,732,SQL Injection,660,2024-11-17 00:27:41,solucionado
232,733,SQL Injection,2678,2023-08-21 06:55:15,solucionado
233,734,Account Takeover,2706,2023-11-24 21:15:07,não solucionado
233,735,Account Takeover,1219,2023-11-18 16:16:42,solucionado
233,736,Data Breach,393,2023-08-09 09:15:02,solucionado
233,737,Phishing,1610,2023-05-20 11:39:35,não solucionado
234,738,Account Takeover,3375,2024-03-29 08:15:53,solucionado
235,739,Malware Detection,1940,2023-07-29 14:00:33,não solucionado
235,740,Malware Detection,1264,2023-05-16 02:29:29,solucionado
235,741,SQL Injection,1929,2024-02-05 09:27:35,não solucionado
236,742,DDoS Attack,1826,2024-03-31 19:20:03,solucionado
236,743,Phishing,1079,2024-06-04 09:51:16,solucionado
236,744,Zero-Day Exploit,1905,2023-12-03 01:32:16,não solucionado
237,745,SQL Injection,3099,2024-10-11 10:57:41,não solucionado
237,746,Data Breach,2268,2023-06-07 08:32:22,não solucionado
237,747,Phishing,3444,2023-10-13 09:29:42,não solucionado
237,748,SQL Injection,3353,2024-01-09 10:15:41,não solucionado
237,749,SQL Injection,2194,2025-04-02 23:40:20,não solucionado
238,750,Phishing,2057,2023-12-09 01:30:25,não solucionado
