id_ativo,id_antivirus,nome
1423,1423,Windows Defender
1424,1424,AVG
1425,1425,Bitdefender
1426,1426,ESET
1427,1427,Bitdefender
1428,1428,Windows Defender
1429,1429,ESET
1430,1430,Bitdefender
1431,1431,ESET
1432,1432,Norton
1433,1433,Windows Defender
1434,1434,McAfee
1435,1435,McAfee
1436,1436,Avast
1437,1437,ESET
1438,1438,Norton
1439,1439,AVG
1440,1440,AVG
1441,1441,Kaspersky
1442,1442,Windows Defender
1443,1443,AVG
1444,1444,Kaspersky
1445,1445,ESET
1446,1446,McAfee
1447,1447,ESET
1448,1448,McAfee
1449,1449,AVG
1450,1450,McAfee
1451,1451,Windows Defender
1452,1452,Kaspersky
1453,1453,Avast
1454,1454,Windows Defender
1455,1455,ESET
1456,1456,McAfee
1457,1457,Kaspersky
1458,1458,Kaspersky
1459,1459,Norton
1460,1460,Windows Defender
1461,1461,Windows Defender
1462,1462,McAfee
1463,1463,AVG
1464,1464,Windows Defender
1465,1465,Bitdefender
1466,1466,Kaspersky
1467,1467,ESET
1468,1468,Avast
1469,1469,Kaspersky
1470,1470,Windows Defender
1471,1471,McAfee
1472,1472,AVG
1473,1473,Windows Defender
1474,1474,McAfee
1475,1475,Norton
1476,1476,Bitdefender
1477,1477,Avast
1478,1478,Norton
1479,1479,AVG
1480,1480,Avast
1481,1481,Norton
1482,1482,Norton
1483,1483,Norton
1484,1484,Kaspersky
1485,1485,AVG
1486,1486,ESET
1487,1487,ESET
1488,1488,Kaspersky
1489,1489,ESET
1490,1490,ESET
1491,1491,McAfee
1492,1492,Norton
1493,1493,Norton
1494,1494,Kaspersky
1495,1495,AVG
1496,1496,Avast
1497,1497,Norton
1498,1498,McAfee
1499,1499,Kaspersky
1500,1500,Windows Defender
1501,1501,McAfee
1502,1502,Kaspersky
1503,1503,McAfee
1504,1504,Avast
1505,1505,Kaspersky
1506,1506,Avast
1507,1507,Norton
1508,1508,Avast
1509,1509,Avast
1510,1510,AVG
1511,1511,ESET
1512,1512,AVG
1513,1513,ESET
1514,1514,McAfee
1515,1515,McAfee
1516,1516,Kaspersky
1517,1517,Norton
1518,1518,Avast
1519,1519,Norton
1520,1520,Avast
1521,1521,ESET
1522,1522,Kaspersky
1523,1523,Norton
1524,1524,AVG
1525,1525,Kaspersky
1526,1526,McAfee
1527,1527,AVG
1528,1528,Kaspersky
1529,1529,McAfee
1530,1530,Windows Defender
1531,1531,AVG
1532,1532,Windows Defender
1533,1533,AVG
1534,1534,Norton
1535,1535,Kaspersky
1536,1536,Bitdefender
1537,1537,AVG
1538,1538,Bitdefender
1539,1539,Norton
1540,1540,Kaspersky
1541,1541,Avast
1542,1542,Windows Defender
1543,1543,AVG
1544,1544,Avast
1545,1545,Kaspersky
1546,1546,Kaspersky
1547,1547,Bitdefender
1548,1548,Avast
1549,1549,Bitdefender
1550,1550,Bitdefender
1551,1551,Avast
1552,1552,McAfee
1553,1553,McAfee
1554,1554,McAfee
1555,1555,Kaspersky
1556,1556,McAfee
1557,1557,Avast
1558,1558,Windows Defender
1559,1559,Windows Defender
1560,1560,Kaspersky
1561,1561,ESET
1562,1562,Norton
1563,1563,AVG
1564,1564,Norton
1565,1565,Windows Defender
1566,1566,AVG
1567,1567,McAfee
1568,1568,Avast
1569,1569,Norton
1570,1570,Avast
1571,1571,Avast
1572,1572,ESET
1573,1573,AVG
1574,1574,Bitdefender
1575,1575,ESET
1576,1576,AVG
1577,1577,Avast
1578,1578,Windows Defender
1579,1579,Kaspersky
1580,1580,Kaspersky
1581,1581,McAfee
1582,1582,Norton
1583,1583,Norton
1584,1584,Bitdefender
1585,1585,ESET
1586,1586,McAfee
1587,1587,Windows Defender
1588,1588,Avast
1589,1589,ESET
1590,1590,Avast
1591,1591,Kaspersky
1592,1592,Bitdefender
1593,1593,Avast
1594,1594,Windows Defender
1595,1595,McAfee
1596,1596,Windows Defender
1597,1597,Avast
1598,1598,Kaspersky
1599,1599,Norton
1600,1600,Bitdefender
1601,1601,AVG
1602,1602,McAfee
1603,1603,ESET
1604,1604,Kaspersky
1605,1605,Avast
1606,1606,AVG
1607,1607,Avast
1608,1608,Kaspersky
1609,1609,Norton
1610,1610,AVG
1611,1611,Norton
1612,1612,Norton
1613,1613,McAfee
1614,1614,Bitdefender
1615,1615,Kaspersky
1616,1616,McAfee
1617,1617,ESET
1618,1618,Bitdefender
1619,1619,Kaspersky
1620,1620,Bitdefender
1621,1621,Windows Defender
1622,1622,Bitdefender
1623,1623,Windows Defender
1624,1624,Bitdefender
1625,1625,Windows Defender
1626,1626,ESET
1627,1627,Kaspersky
1628,1628,AVG
1629,1629,AVG
1630,1630,Norton
1631,1631,Avast
1632,1632,ESET
1633,1633,ESET
1634,1634,Avast
1635,1635,Avast
1636,1636,Windows Defender
1637,1637,Kaspersky
1638,1638,Norton
1639,1639,Avast
1640,1640,Windows Defender
1641,1641,Windows Defender
1642,1642,Norton
1643,1643,AVG
1644,1644,McAfee
1645,1645,Norton
1646,1646,Bitdefender
1647,1647,ESET
1648,1648,Norton
1649,1649,AVG
1650,1650,Bitdefender
1651,1651,McAfee
1652,1652,ESET
1653,1653,Bitdefender
1654,1654,Norton
1655,1655,Kaspersky
1656,1656,McAfee
1657,1657,Bitdefender
1658,1658,AVG
1659,1659,Windows Defender
1660,1660,McAfee
1661,1661,Norton
1662,1662,Windows Defender
1663,1663,ESET
1664,1664,Avast
1665,1665,AVG
1666,1666,Avast
1667,1667,Norton
1668,1668,Bitdefender
1669,1669,Kaspersky
1670,1670,Avast
1671,1671,Norton
1672,1672,Norton
1673,1673,Norton
1674,1674,ESET
1675,1675,McAfee
1676,1676,Bitdefender
1677,1677,Windows Defender
1678,1678,Norton
1679,1679,Bitdefender
1680,1680,McAfee
1681,1681,Avast
1682,1682,Norton
1683,1683,ESET
1684,1684,Windows Defender
1685,1685,AVG
1686,1686,Windows Defender
1687,1687,Avast
1688,1688,Windows Defender
1689,1689,McAfee
1690,1690,Norton
1691,1691,AVG
1692,1692,Kaspersky
1693,1693,Norton
1694,1694,Windows Defender
1695,1695,Avast
1696,1696,Norton
1697,1697,ESET
1698,1698,McAfee
1699,1699,Kaspersky
1700,1700,Windows Defender
1701,1701,Avast
1702,1702,ESET
1703,1703,Norton
1704,1704,McAfee
1705,1705,Bitdefender
1706,1706,Windows Defender
1707,1707,Avast
1708,1708,Windows Defender
1709,1709,AVG
1710,1710,Windows Defender
1711,1711,Bitdefender
1712,1712,Norton
1713,1713,Windows Defender
1714,1714,Avast
1715,1715,Windows Defender
1716,1716,McAfee
1717,1717,Windows Defender
1718,1718,Avast
1719,1719,Norton
1720,1720,Avast
1721,1721,ESET
1722,1722,Avast
1723,1723,Norton
1724,1724,Bitdefender
1725,1725,Kaspersky
1726,1726,ESET
1727,1727,Avast
1728,1728,AVG
1729,1729,Bitdefender
1730,1730,McAfee
1731,1731,Avast
1732,1732,Windows Defender
1733,1733,Avast
1734,1734,Kaspersky
1735,1735,McAfee
1736,1736,ESET
1737,1737,Windows Defender
1738,1738,Kaspersky
1739,1739,AVG
1740,1740,AVG
1741,1741,Avast
1742,1742,Windows Defender
1743,1743,Norton
1744,1744,Norton
1745,1745,Norton
1746,1746,Avast
1747,1747,Avast
1748,1748,Windows Defender
1749,1749,ESET
1750,1750,Bitdefender
1751,1751,Avast
1752,1752,Kaspersky
1753,1753,ESET
1754,1754,AVG
1755,1755,AVG
1756,1756,AVG
1757,1757,Windows Defender
1758,1758,AVG
1759,1759,ESET
1760,1760,Bitdefender
1761,1761,McAfee
1762,1762,AVG
1763,1763,Avast
1764,1764,McAfee
1765,1765,Norton
1766,1766,Bitdefender
1767,1767,ESET
1768,1768,ESET
1769,1769,ESET
1770,1770,AVG
1771,1771,Kaspersky
1772,1772,ESET
1773,1773,Bitdefender
1774,1774,Bitdefender
1775,1775,McAfee
1776,1776,Avast
1777,1777,Norton
1778,1778,Norton
1779,1779,Windows Defender
1780,1780,ESET
1781,1781,Kaspersky
1782,1782,AVG
1783,1783,McAfee
1784,1784,ESET
1785,1785,Windows Defender
1786,1786,Windows Defender
1787,1787,Norton
1788,1788,Avast
1789,1789,Kaspersky
1790,1790,Avast
1791,1791,McAfee
1792,1792,Norton
1793,1793,McAfee
1794,1794,Norton
1795,1795,Norton
1796,1796,ESET
1797,1797,Bitdefender
1798,1798,Avast
1799,1799,Avast
1800,1800,ESET
1801,1801,AVG
1802,1802,Bitdefender
1803,1803,Windows Defender
1804,1804,AVG
1805,1805,McAfee
1806,1806,ESET
1807,1807,AVG
1808,1808,AVG
1809,1809,Windows Defender
1810,1810,Norton
1811,1811,McAfee
1812,1812,AVG
1813,1813,AVG
1814,1814,ESET
1815,1815,Kaspersky
1816,1816,Bitdefender
1817,1817,Norton
1818,1818,ESET
1819,1819,Norton
1820,1820,ESET
1821,1821,Bitdefender
1822,1822,Avast
1823,1823,Bitdefender
1824,1824,Norton
1825,1825,ESET
1826,1826,Norton
1827,1827,Norton
1828,1828,Avast
1829,1829,Norton
1830,1830,AVG
1831,1831,Windows Defender
1832,1832,Windows Defender
1833,1833,AVG
1834,1834,McAfee
1835,1835,Avast
1836,1836,ESET
1837,1837,McAfee
1838,1838,McAfee
1839,1839,Bitdefender
1840,1840,Windows Defender
1841,1841,Kaspersky
1842,1842,Bitdefender
1843,1843,McAfee
1844,1844,Norton
1845,1845,Norton
1846,1846,Norton
1847,1847,Kaspersky
1848,1848,Norton
1849,1849,Bitdefender
1850,1850,Windows Defender
1851,1851,ESET
1852,1852,Windows Defender
1853,1853,Bitdefender
1854,1854,Avast
1855,1855,Avast
1856,1856,Avast
1857,1857,McAfee
1858,1858,McAfee
1859,1859,Avast
1860,1860,AVG
1861,1861,AVG
1862,1862,Avast
1863,1863,ESET
1864,1864,Bitdefender
1865,1865,Windows Defender
1866,1866,AVG
1867,1867,Norton
1868,1868,Norton
1869,1869,Windows Defender
1870,1870,Norton
1871,1871,AVG
1872,1872,Windows Defender
1873,1873,Kaspersky
1874,1874,Norton
1875,1875,McAfee
1876,1876,McAfee
1877,1877,Avast
1878,1878,AVG
1879,1879,Kaspersky
1880,1880,Avast
1881,1881,Avast
1882,1882,AVG
1883,1883,Bitdefender
1884,1884,Windows Defender
1885,1885,McAfee
1886,1886,Windows Defender
1887,1887,AVG
1888,1888,ESET
1889,1889,Kaspersky
1890,1890,AVG
1891,1891,Bitdefender
1892,1892,Bitdefender
1893,1893,McAfee
1894,1894,McAfee
1895,1895,Bitdefender
1896,1896,Windows Defender
1897,1897,McAfee
1898,1898,Kaspersky
1899,1899,Kaspersky
1900,1900,Windows Defender
1901,1901,AVG
1902,1902,Norton
1903,1903,Avast
1904,1904,ESET
1905,1905,McAfee
1906,1906,Kaspersky
1907,1907,AVG
1908,1908,Avast
1909,1909,Windows Defender
1910,1910,Windows Defender
1911,1911,ESET
1912,1912,McAfee
1913,1913,AVG
1914,1914,McAfee
1915,1915,Norton
1916,1916,Avast
1917,1917,ESET
1918,1918,Norton
1919,1919,ESET
1920,1920,Windows Defender
1921,1921,AVG
1922,1922,Avast
1923,1923,Norton
1924,1924,Bitdefender
1925,1925,Avast
1926,1926,Avast
1927,1927,Norton
1928,1928,AVG
1929,1929,Avast
1930,1930,Windows Defender
1931,1931,ESET
1932,1932,Norton
1933,1933,Norton
1934,1934,ESET
1935,1935,McAfee
1936,1936,Avast
1937,1937,McAfee
1938,1938,AVG
1939,1939,Avast
1940,1940,Norton
1941,1941,Windows Defender
1942,1942,McAfee
1943,1943,Kaspersky
1944,1944,McAfee
1945,1945,Norton
1946,1946,Norton
1947,1947,Norton
1948,1948,Windows Defender
1949,1949,Bitdefender
1950,1950,Bitdefender
1951,1951,Bitdefender
1952,1952,ESET
1953,1953,Avast
1954,1954,Bitdefender
1955,1955,McAfee
1956,1956,Windows Defender
1957,1957,ESET
1958,1958,Kaspersky
1959,1959,Kaspersky
1960,1960,Windows Defender
1961,1961,McAfee
1962,1962,Kaspersky
1963,1963,AVG
1964,1964,Norton
1965,1965,Norton
1966,1966,Norton
1967,1967,ESET
1968,1968,Windows Defender
1969,1969,Avast
1970,1970,Bitdefender
1971,1971,Kaspersky
1972,1972,McAfee
1973,1973,Kaspersky
1974,1974,Norton
1975,1975,Windows Defender
1976,1976,Bitdefender
1977,1977,McAfee
1978,1978,Kaspersky
1979,1979,Norton
1980,1980,McAfee
1981,1981,Windows Defender
1982,1982,Kaspersky
1983,1983,Norton
1984,1984,ESET
1985,1985,Windows Defender
1986,1986,Avast
1987,1987,Avast
1988,1988,McAfee
1989,1989,Kaspersky
1990,1990,Kaspersky
1991,1991,McAfee
1992,1992,Kaspersky
1993,1993,Windows Defender
1994,1994,Kaspersky
1995,1995,AVG
1996,1996,Bitdefender
1997,1997,Kaspersky
1998,1998,Windows Defender
1999,1999,AVG
2000,2000,Norton
2001,2001,Bitdefender
2002,2002,Windows Defender
2003,2003,ESET
2004,2004,McAfee
2005,2005,Kaspersky
2006,2006,Kaspersky
2007,2007,McAfee
2008,2008,Bitdefender
2009,2009,Avast
2010,2010,McAfee
2011,2011,Bitdefender
2012,2012,Bitdefender
2013,2013,Norton
2014,2014,Windows Defender
2015,2015,AVG
2016,2016,Avast
2017,2017,Windows Defender
2018,2018,ESET
2019,2019,AVG
2020,2020,ESET
2021,2021,Windows Defender
2022,2022,McAfee
2023,2023,Bitdefender
2024,2024,AVG
2025,2025,Kaspersky
2026,2026,Windows Defender
2027,2027,McAfee
2028,2028,Windows Defender
2029,2029,Bitdefender
2030,2030,McAfee
2031,2031,McAfee
2032,2032,Windows Defender
2033,2033,AVG
2034,2034,ESET
2035,2035,Bitdefender
2036,2036,Norton
2037,2037,Kaspersky
2038,2038,McAfee
2039,2039,Bitdefender
2040,2040,Kaspersky
2041,2041,Kaspersky
2042,2042,ESET
2043,2043,Windows Defender
2044,2044,Norton
2045,2045,Norton
2046,2046,AVG
2047,2047,McAfee
2048,2048,Windows Defender
2049,2049,ESET
2050,2050,Bitdefender
2051,2051,McAfee
2052,2052,Kaspersky
2053,2053,McAfee
2054,2054,ESET
2055,2055,AVG
2056,2056,Kaspersky
2057,2057,ESET
2058,2058,Windows Defender
2059,2059,Norton
2060,2060,Windows Defender
2061,2061,Windows Defender
2062,2062,Windows Defender
2063,2063,McAfee
2064,2064,McAfee
2065,2065,Kaspersky
2066,2066,Bitdefender
2067,2067,Windows Defender
2068,2068,McAfee
2069,2069,Bitdefender
2070,2070,Avast
2071,2071,Bitdefender
2072,2072,Bitdefender
2073,2073,Bitdefender
2074,2074,Windows Defender
2075,2075,Avast
2076,2076,Kaspersky
2077,2077,Bitdefender
2078,2078,AVG
2079,2079,Kaspersky
2080,2080,Avast
2081,2081,ESET
2082,2082,McAfee
2083,2083,ESET
2084,2084,AVG
2085,2085,AVG
2086,2086,Kaspersky
2087,2087,Norton
2088,2088,AVG
2089,2089,ESET
2090,2090,Kaspersky
2091,2091,Kaspersky
2092,2092,AVG
2093,2093,Bitdefender
2094,2094,McAfee
2095,2095,McAfee
2096,2096,ESET
2097,2097,ESET
2098,2098,Norton
2099,2099,Norton
2100,2100,Kaspersky
2101,2101,Avast
2102,2102,ESET
2103,2103,Norton
2104,2104,Windows Defender
2105,2105,McAfee
2106,2106,AVG
2107,2107,McAfee
2108,2108,Bitdefender
2109,2109,Kaspersky
2110,2110,Windows Defender
2111,2111,Kaspersky
2112,2112,Bitdefender
2113,2113,Windows Defender
2114,2114,Kaspersky
2115,2115,AVG
2116,2116,McAfee
2117,2117,Windows Defender
2118,2118,AVG
2119,2119,McAfee
2120,2120,McAfee
2121,2121,McAfee
2122,2122,ESET
2123,2123,AVG
2124,2124,Avast
2125,2125,Avast
2126,2126,ESET
2127,2127,ESET
2128,2128,Windows Defender
2129,2129,AVG
2130,2130,ESET
2131,2131,Norton
2132,2132,Windows Defender
2133,2133,Avast
2134,2134,Avast
2135,2135,Kaspersky
2136,2136,Norton
2137,2137,Windows Defender
2138,2138,Windows Defender
2139,2139,Kaspersky
2140,2140,ESET
2141,2141,Norton
2142,2142,McAfee
2143,2143,ESET
2144,2144,ESET
2145,2145,Kaspersky
2146,2146,Windows Defender
2147,2147,McAfee
2148,2148,Norton
2149,2149,Bitdefender
2150,2150,AVG
2151,2151,Windows Defender
2152,2152,Kaspersky
2153,2153,Norton
2154,2154,AVG
2155,2155,Windows Defender
2156,2156,ESET
2157,2157,AVG
2158,2158,Bitdefender
2159,2159,Bitdefender
2160,2160,AVG
2161,2161,Bitdefender
2162,2162,Avast
2163,2163,AVG
2164,2164,Norton
2165,2165,Avast
2166,2166,Avast
2167,2167,McAfee
2168,2168,Kaspersky
2169,2169,Norton
2170,2170,Kaspersky
2171,2171,Kaspersky
2172,2172,Bitdefender
2173,2173,Avast
2174,2174,McAfee
2175,2175,Avast
2176,2176,Norton
2177,2177,Kaspersky
2178,2178,Windows Defender
2179,2179,Kaspersky
2180,2180,ESET
2181,2181,Bitdefender
2182,2182,ESET
2183,2183,Norton
2184,2184,Kaspersky
2185,2185,AVG
2186,2186,Avast
2187,2187,Windows Defender
2188,2188,Bitdefender
2189,2189,McAfee
2190,2190,Avast
2191,2191,ESET
2192,2192,McAfee
2193,2193,Norton
2194,2194,McAfee
2195,2195,Windows Defender
2196,2196,Kaspersky
2197,2197,Windows Defender
2198,2198,Norton
2199,2199,Windows Defender
2200,2200,Windows Defender
2201,2201,Kaspersky
2202,2202,ESET
2203,2203,Kaspersky
2204,2204,Bitdefender
2205,2205,Avast
2206,2206,McAfee
2207,2207,Windows Defender
2208,2208,Bitdefender
2209,2209,Avast
2210,2210,Windows Defender
2211,2211,McAfee
2212,2212,AVG
2213,2213,AVG
2214,2214,Kaspersky
2215,2215,McAfee
2216,2216,ESET
2217,2217,Bitdefender
2218,2218,Bitdefender
2219,2219,Norton
2220,2220,McAfee
2221,2221,Norton
2222,2222,Avast
2223,2223,Avast
2224,2224,McAfee
2225,2225,Bitdefender
2226,2226,AVG
2227,2227,Bitdefender
2228,2228,Windows Defender
2229,2229,Windows Defender
2230,2230,AVG
2231,2231,ESET
2232,2232,Bitdefender
2233,2233,Norton
2234,2234,Kaspersky
2235,2235,Kaspersky
2236,2236,McAfee
2237,2237,Norton
2238,2238,Norton
2239,2239,Avast
2240,2240,Norton
2241,2241,McAfee
2242,2242,Windows Defender
2243,2243,Windows Defender
2244,2244,McAfee
2245,2245,McAfee
2246,2246,Windows Defender
2247,2247,Norton
2248,2248,McAfee
2249,2249,AVG
2250,2250,McAfee
2251,2251,McAfee
2252,2252,Windows Defender
2253,2253,AVG
2254,2254,Norton
2255,2255,Avast
2256,2256,Windows Defender
2257,2257,AVG
2258,2258,Bitdefender
2259,2259,Bitdefender
2260,2260,Bitdefender
2261,2261,ESET
2262,2262,Kaspersky
2263,2263,Kaspersky
2264,2264,Bitdefender
2265,2265,Avast
2266,2266,ESET
2267,2267,Bitdefender
2268,2268,Norton
2269,2269,McAfee
2270,2270,Avast
2271,2271,Norton
2272,2272,Avast
2273,2273,Norton
2274,2274,McAfee
2275,2275,ESET
2276,2276,Bitdefender
2277,2277,Kaspersky
2278,2278,Kaspersky
2279,2279,Norton
2280,2280,Windows Defender
2281,2281,AVG
2282,2282,ESET
2283,2283,Norton
2284,2284,Avast
2285,2285,ESET
2286,2286,Kaspersky
2287,2287,AVG
2288,2288,Norton
2289,2289,Bitdefender
2290,2290,Norton
2291,2291,Avast
2292,2292,Avast
2293,2293,Kaspersky
2294,2294,Windows Defender
2295,2295,AVG
2296,2296,Norton
2297,2297,Kaspersky
2298,2298,McAfee
2299,2299,Bitdefender
2300,2300,Avast
2301,2301,ESET
2302,2302,Avast
2303,2303,Bitdefender
2304,2304,Bitdefender
2305,2305,Norton
2306,2306,Bitdefender
2307,2307,AVG
2308,2308,Avast
2309,2309,Bitdefender
2310,2310,Kaspersky
2311,2311,ESET
2312,2312,Avast
2313,2313,Kaspersky
2314,2314,Avast
2315,2315,Bitdefender
2316,2316,Avast
2317,2317,Avast
2318,2318,McAfee
2319,2319,ESET
2320,2320,AVG
2321,2321,AVG
2322,2322,Bitdefender
2323,2323,Norton
2324,2324,AVG
2325,2325,Avast
2326,2326,ESET
2327,2327,Norton
2328,2328,McAfee
2329,2329,Windows Defender
2330,2330,AVG
2331,2331,Windows Defender
2332,2332,McAfee
2333,2333,Bitdefender
2334,2334,Avast
2335,2335,ESET
2336,2336,Norton
2337,2337,ESET
2338,2338,Norton
2339,2339,AVG
2340,2340,Kaspersky
2341,2341,Avast
2342,2342,Windows Defender
2343,2343,Norton
2344,2344,Bitdefender
2345,2345,Norton
2346,2346,Norton
2347,2347,Bitdefender
2348,2348,AVG
2349,2349,Avast
2350,2350,McAfee
2351,2351,Norton
2352,2352,Avast
2353,2353,Norton
2354,2354,Avast
2355,2355,ESET
2356,2356,AVG
2357,2357,Avast
2358,2358,Avast
2359,2359,ESET
2360,2360,ESET
2361,2361,Windows Defender
2362,2362,Norton
2363,2363,Kaspersky
2364,2364,Bitdefender
2365,2365,Avast
2366,2366,Avast
2367,2367,AVG
2368,2368,Avast
2369,2369,McAfee
2370,2370,Kaspersky
2371,2371,ESET
2372,2372,Bitdefender
2373,2373,McAfee
2374,2374,McAfee
2375,2375,AVG
2376,2376,McAfee
2377,2377,Norton
2378,2378,Windows Defender
2379,2379,Bitdefender
2380,2380,McAfee
2381,2381,AVG
2382,2382,AVG
2383,2383,Windows Defender
2384,2384,ESET
2385,2385,Kaspersky
2386,2386,ESET
2387,2387,Windows Defender
2388,2388,AVG
2389,2389,Norton
2390,2390,Windows Defender
2391,2391,McAfee
2392,2392,Norton
2393,2393,Avast
2394,2394,Windows Defender
2395,2395,Bitdefender
2396,2396,Bitdefender
2397,2397,Bitdefender
2398,2398,Windows Defender
2399,2399,McAfee
2400,2400,Avast
2401,2401,Windows Defender
2402,2402,McAfee
2403,2403,Kaspersky
2404,2404,Kaspersky
2405,2405,ESET
2406,2406,ESET
2407,2407,Windows Defender
2408,2408,McAfee
2409,2409,Norton
2410,2410,McAfee
2411,2411,ESET
2412,2412,Bitdefender
2413,2413,AVG
2414,2414,McAfee
2415,2415,McAfee
2416,2416,Bitdefender
2417,2417,Windows Defender
2418,2418,Avast
2419,2419,McAfee
2420,2420,Bitdefender
2421,2421,Kaspersky
2422,2422,ESET
2423,2423,Avast
2424,2424,Norton
2425,2425,Windows Defender
2426,2426,Avast
2427,2427,Windows Defender
2428,2428,Avast
2429,2429,Norton
2430,2430,Norton
2431,2431,Bitdefender
2432,2432,Norton
2433,2433,Norton
2434,2434,AVG
2435,2435,Avast
2436,2436,Kaspersky
2437,2437,Avast
2438,2438,McAfee
2439,2439,Kaspersky
2440,2440,ESET
2441,2441,AVG
2442,2442,Windows Defender
2443,2443,AVG
2444,2444,AVG
2445,2445,Windows Defender
2446,2446,Windows Defender
2447,2447,Windows Defender
2448,2448,McAfee
2449,2449,McAfee
2450,2450,AVG
2451,2451,McAfee
2452,2452,Norton
2453,2453,McAfee
2454,2454,Kaspersky
2455,2455,Avast
2456,2456,Avast
2457,2457,Avast
2458,2458,AVG
2459,2459,Norton
2460,2460,Kaspersky
2461,2461,AVG
2462,2462,ESET
2463,2463,Windows Defender
2464,2464,Windows Defender
2465,2465,McAfee
2466,2466,Kaspersky
2467,2467,McAfee
2468,2468,Kaspersky
2469,2469,Kaspersky
2470,2470,Avast
2471,2471,Avast
2472,2472,Norton
2473,2473,ESET
2474,2474,McAfee
2475,2475,AVG
2476,2476,Windows Defender
2477,2477,ESET
2478,2478,Norton
2479,2479,Windows Defender
2480,2480,AVG
2481,2481,AVG
2482,2482,Bitdefender
2483,2483,AVG
2484,2484,Norton
2485,2485,AVG
2486,2486,ESET
2487,2487,AVG
2488,2488,Avast
2489,2489,Windows Defender
2490,2490,AVG
2491,2491,Norton
2492,2492,ESET
2493,2493,McAfee
2494,2494,Bitdefender
2495,2495,McAfee
2496,2496,AVG
2497,2497,ESET
2498,2498,Windows Defender
2499,2499,ESET
2500,2500,Kaspersky
2501,2501,McAfee
2502,2502,Kaspersky
2503,2503,Kaspersky
2504,2504,Windows Defender
2505,2505,McAfee
2506,2506,Windows Defender
2507,2507,AVG
2508,2508,McAfee
2509,2509,McAfee
2510,2510,McAfee
2511,2511,Bitdefender
2512,2512,Bitdefender
2513,2513,AVG
2514,2514,Bitdefender
2515,2515,McAfee
2516,2516,Bitdefender
2517,2517,AVG
2518,2518,McAfee
2519,2519,Windows Defender
2520,2520,Kaspersky
2521,2521,Bitdefender
2522,2522,Kaspersky
2523,2523,Bitdefender
2524,2524,Kaspersky
2525,2525,Windows Defender
2526,2526,Kaspersky
2527,2527,Avast
2528,2528,ESET
2529,2529,Norton
2530,2530,McAfee
2531,2531,ESET
2532,2532,Bitdefender
2533,2533,Norton
2534,2534,Windows Defender
2535,2535,Norton
2536,2536,Norton
2537,2537,Norton
2538,2538,ESET
2539,2539,Bitdefender
2540,2540,ESET
2541,2541,AVG
2542,2542,Kaspersky
2543,2543,AVG
2544,2544,AVG
2545,2545,Windows Defender
2546,2546,Norton
2547,2547,AVG
2548,2548,McAfee
2549,2549,ESET
2550,2550,Avast
2551,2551,ESET
