id_ativo,id_plataforma,categoria
1386,1386,Social Media
1387,1387,E-commerce
1388,1388,Gaming
1389,1389,Cloud Storage
1390,1390,Email
1391,1391,E-commerce
1392,1392,Email
1393,1393,Social Media
1394,1394,Social Media
1395,1395,Gaming
1396,1396,Banco Digital
1397,1397,Banco Digital
1398,1398,Cloud Storage
1399,1399,Banco Digital
1400,1400,Banco Digital
1401,1401,Streaming
1402,1402,Streaming
1403,1403,Gaming
1404,1404,Banco Digital
1405,1405,E-commerce
1406,1406,Email
1407,1407,Banco Digital
1408,1408,Cloud Storage
1409,1409,E-commerce
1410,1410,E-commerce
1411,1411,Cloud Storage
1412,1412,Gaming
1413,1413,Cloud Storage
1414,1414,Streaming
1415,1415,Email
1416,1416,Email
1417,1417,Social Media
1418,1418,Banco Digital
1419,1419,Social Media
1420,1420,Banco Digital
1421,1421,Email
1422,1422,E-commerce
1423,1423,Email
1424,1424,Streaming
1425,1425,Streaming
1426,1426,E-commerce
1427,1427,Streaming
1428,1428,Streaming
1429,1429,Cloud Storage
1430,1430,Social Media
1431,1431,Gaming
1432,1432,E-commerce
1433,1433,E-commerce
1434,1434,Gaming
1435,1435,Cloud Storage
1436,1436,Social Media
1437,1437,Social Media
1438,1438,Cloud Storage
1439,1439,Email
1440,1440,Banco Digital
1441,1441,Social Media
1442,1442,E-commerce
1443,1443,E-commerce
1444,1444,Banco Digital
1445,1445,Banco Digital
1446,1446,E-commerce
1447,1447,Streaming
1448,1448,Cloud Storage
1449,1449,Streaming
1450,1450,Cloud Storage
1451,1451,Social Media
1452,1452,Cloud Storage
1453,1453,Cloud Storage
1454,1454,Social Media
1455,1455,Email
1456,1456,Gaming
1457,1457,Streaming
1458,1458,Gaming
1459,1459,Cloud Storage
1460,1460,Banco Digital
1461,1461,Gaming
1462,1462,E-commerce
1463,1463,E-commerce
1464,1464,Streaming
1465,1465,Social Media
1466,1466,Social Media
1467,1467,Cloud Storage
1468,1468,Social Media
1469,1469,Cloud Storage
1470,1470,Email
1471,1471,Streaming
1472,1472,Gaming
1473,1473,Social Media
1474,1474,Email
1475,1475,Gaming
1476,1476,Social Media
1477,1477,Banco Digital
1478,1478,Cloud Storage
1479,1479,Email
1480,1480,Gaming
1481,1481,Cloud Storage
1482,1482,Cloud Storage
1483,1483,Streaming
1484,1484,Streaming
1485,1485,E-commerce
1486,1486,Banco Digital
1487,1487,E-commerce
1488,1488,E-commerce
1489,1489,Streaming
1490,1490,Streaming
1491,1491,Banco Digital
1492,1492,Social Media
1493,1493,E-commerce
1494,1494,Email
1495,1495,Email
1496,1496,Cloud Storage
1497,1497,Cloud Storage
1498,1498,Banco Digital
1499,1499,Email
1500,1500,E-commerce
1501,1501,Cloud Storage
1502,1502,Banco Digital
1503,1503,E-commerce
1504,1504,Gaming
1505,1505,Social Media
1506,1506,Banco Digital
1507,1507,Social Media
1508,1508,Gaming
1509,1509,Cloud Storage
1510,1510,Cloud Storage
1511,1511,E-commerce
1512,1512,Social Media
1513,1513,Banco Digital
1514,1514,E-commerce
1515,1515,Email
1516,1516,Banco Digital
1517,1517,Social Media
1518,1518,E-commerce
1519,1519,E-commerce
1520,1520,Email
1521,1521,Cloud Storage
1522,1522,Streaming
1523,1523,Email
1524,1524,Cloud Storage
1525,1525,Social Media
1526,1526,Social Media
1527,1527,Social Media
1528,1528,E-commerce
1529,1529,Banco Digital
1530,1530,Streaming
1531,1531,Social Media
1532,1532,Streaming
1533,1533,Banco Digital
1534,1534,Social Media
1535,1535,Email
1536,1536,Banco Digital
1537,1537,Cloud Storage
1538,1538,Cloud Storage
1539,1539,Social Media
1540,1540,Social Media
1541,1541,Social Media
1542,1542,Email
1543,1543,Streaming
1544,1544,Email
1545,1545,E-commerce
1546,1546,Gaming
1547,1547,E-commerce
1548,1548,E-commerce
1549,1549,Email
1550,1550,Cloud Storage
1551,1551,Gaming
1552,1552,Social Media
1553,1553,Email
1554,1554,E-commerce
1555,1555,E-commerce
1556,1556,Cloud Storage
1557,1557,E-commerce
1558,1558,Email
1559,1559,Streaming
1560,1560,Banco Digital
1561,1561,Social Media
1562,1562,Social Media
1563,1563,Gaming
1564,1564,Cloud Storage
1565,1565,Cloud Storage
1566,1566,Cloud Storage
1567,1567,Streaming
1568,1568,Email
1569,1569,Cloud Storage
1570,1570,E-commerce
1571,1571,Banco Digital
1572,1572,Email
1573,1573,Gaming
1574,1574,Social Media
1575,1575,Social Media
1576,1576,Email
1577,1577,Streaming
1578,1578,Email
1579,1579,E-commerce
1580,1580,E-commerce
1581,1581,Streaming
1582,1582,E-commerce
1583,1583,Social Media
1584,1584,E-commerce
1585,1585,Banco Digital
1586,1586,Social Media
1587,1587,Streaming
1588,1588,Gaming
1589,1589,Streaming
1590,1590,Streaming
1591,1591,Banco Digital
1592,1592,Banco Digital
1593,1593,Banco Digital
1594,1594,E-commerce
1595,1595,Email
1596,1596,Email
1597,1597,Streaming
1598,1598,Gaming
1599,1599,Banco Digital
1600,1600,Email
1601,1601,E-commerce
1602,1602,Streaming
1603,1603,Email
1604,1604,Banco Digital
1605,1605,Cloud Storage
1606,1606,Email
1607,1607,Cloud Storage
1608,1608,Streaming
1609,1609,Gaming
1610,1610,Cloud Storage
1611,1611,Banco Digital
1612,1612,Streaming
1613,1613,Email
1614,1614,Cloud Storage
1615,1615,E-commerce
1616,1616,Gaming
1617,1617,Gaming
1618,1618,E-commerce
1619,1619,Banco Digital
1620,1620,Banco Digital
1621,1621,Social Media
1622,1622,Cloud Storage
1623,1623,Gaming
1624,1624,E-commerce
1625,1625,Social Media
1626,1626,Banco Digital
1627,1627,Streaming
1628,1628,E-commerce
1629,1629,Streaming
1630,1630,Cloud Storage
1631,1631,Email
1632,1632,Email
1633,1633,Streaming
1634,1634,Streaming
1635,1635,Cloud Storage
1636,1636,Email
1637,1637,Email
1638,1638,Banco Digital
1639,1639,Social Media
1640,1640,Banco Digital
1641,1641,Social Media
1642,1642,E-commerce
1643,1643,Banco Digital
1644,1644,Banco Digital
1645,1645,E-commerce
1646,1646,E-commerce
1647,1647,Streaming
1648,1648,Gaming
1649,1649,Email
1650,1650,Gaming
1651,1651,Streaming
1652,1652,Social Media
1653,1653,Email
1654,1654,Gaming
1655,1655,Cloud Storage
1656,1656,E-commerce
1657,1657,Email
1658,1658,E-commerce
1659,1659,Banco Digital
1660,1660,Gaming
1661,1661,Banco Digital
1662,1662,Banco Digital
1663,1663,E-commerce
1664,1664,Email
1665,1665,Streaming
1666,1666,Banco Digital
1667,1667,Banco Digital
1668,1668,Streaming
1669,1669,Email
1670,1670,Social Media
1671,1671,Banco Digital
1672,1672,Banco Digital
1673,1673,Email
1674,1674,E-commerce
1675,1675,Social Media
1676,1676,Email
1677,1677,Banco Digital
1678,1678,Gaming
1679,1679,Email
1680,1680,Email
1681,1681,Email
1682,1682,Social Media
1683,1683,Banco Digital
1684,1684,Cloud Storage
1685,1685,Banco Digital
1686,1686,Email
1687,1687,Email
1688,1688,Banco Digital
1689,1689,Social Media
1690,1690,Social Media
1691,1691,Social Media
1692,1692,E-commerce
1693,1693,Cloud Storage
1694,1694,Email
1695,1695,E-commerce
1696,1696,Cloud Storage
1697,1697,E-commerce
1698,1698,E-commerce
1699,1699,Gaming
1700,1700,Banco Digital
1701,1701,Email
1702,1702,E-commerce
1703,1703,Social Media
1704,1704,Streaming
1705,1705,Streaming
1706,1706,Cloud Storage
1707,1707,Email
1708,1708,Cloud Storage
1709,1709,Email
1710,1710,Banco Digital
1711,1711,Social Media
1712,1712,Cloud Storage
1713,1713,Email
1714,1714,Banco Digital
1715,1715,Email
1716,1716,Banco Digital
1717,1717,Streaming
1718,1718,E-commerce
1719,1719,Social Media
1720,1720,Social Media
1721,1721,Cloud Storage
1722,1722,Gaming
1723,1723,Streaming
1724,1724,Cloud Storage
1725,1725,E-commerce
1726,1726,Streaming
1727,1727,Gaming
1728,1728,Email
1729,1729,Social Media
1730,1730,Banco Digital
1731,1731,Streaming
1732,1732,Gaming
1733,1733,E-commerce
1734,1734,Gaming
1735,1735,Gaming
1736,1736,E-commerce
1737,1737,E-commerce
1738,1738,Gaming
1739,1739,Cloud Storage
1740,1740,Streaming
1741,1741,E-commerce
1742,1742,Streaming
1743,1743,E-commerce
1744,1744,Gaming
1745,1745,Email
1746,1746,Gaming
1747,1747,Social Media
1748,1748,Gaming
1749,1749,E-commerce
1750,1750,Streaming
1751,1751,Banco Digital
1752,1752,Banco Digital
1753,1753,Banco Digital
1754,1754,E-commerce
1755,1755,Gaming
1756,1756,Social Media
1757,1757,Social Media
1758,1758,Streaming
1759,1759,Gaming
1760,1760,E-commerce
1761,1761,Social Media
1762,1762,Gaming
1763,1763,E-commerce
1764,1764,Social Media
1765,1765,Banco Digital
1766,1766,Social Media
1767,1767,Gaming
1768,1768,Email
1769,1769,Streaming
1770,1770,E-commerce
1771,1771,Gaming
1772,1772,Streaming
1773,1773,Gaming
1774,1774,Email
1775,1775,Gaming
1776,1776,Social Media
1777,1777,Cloud Storage
1778,1778,Cloud Storage
1779,1779,Email
1780,1780,Email
1781,1781,Cloud Storage
1782,1782,Cloud Storage
1783,1783,Cloud Storage
1784,1784,Streaming
1785,1785,Social Media
1786,1786,E-commerce
1787,1787,E-commerce
1788,1788,Social Media
1789,1789,Email
1790,1790,Banco Digital
1791,1791,Social Media
1792,1792,Streaming
1793,1793,Gaming
1794,1794,Social Media
1795,1795,Streaming
1796,1796,Cloud Storage
1797,1797,Cloud Storage
1798,1798,Banco Digital
1799,1799,Gaming
1800,1800,E-commerce
1801,1801,Streaming
1802,1802,Social Media
1803,1803,Cloud Storage
1804,1804,Email
1805,1805,Streaming
1806,1806,Banco Digital
1807,1807,Social Media
1808,1808,Banco Digital
1809,1809,Streaming
1810,1810,Social Media
1811,1811,Banco Digital
1812,1812,Banco Digital
1813,1813,Gaming
1814,1814,Streaming
1815,1815,Banco Digital
1816,1816,Streaming
1817,1817,Streaming
1818,1818,Streaming
1819,1819,Gaming
1820,1820,E-commerce
1821,1821,Streaming
1822,1822,Social Media
1823,1823,Email
1824,1824,Gaming
1825,1825,E-commerce
1826,1826,Gaming
1827,1827,Email
1828,1828,Social Media
1829,1829,Cloud Storage
1830,1830,E-commerce
1831,1831,Banco Digital
1832,1832,Cloud Storage
1833,1833,Streaming
1834,1834,Gaming
1835,1835,Streaming
1836,1836,Gaming
1837,1837,Streaming
1838,1838,Email
1839,1839,Gaming
1840,1840,Email
1841,1841,Gaming
1842,1842,Streaming
1843,1843,Banco Digital
1844,1844,Banco Digital
1845,1845,Gaming
1846,1846,Email
1847,1847,Cloud Storage
1848,1848,Cloud Storage
1849,1849,Streaming
1850,1850,Cloud Storage
1851,1851,Banco Digital
1852,1852,Banco Digital
1853,1853,Cloud Storage
1854,1854,Banco Digital
1855,1855,Gaming
1856,1856,Social Media
1857,1857,Cloud Storage
1858,1858,Gaming
1859,1859,Social Media
1860,1860,Gaming
1861,1861,Email
1862,1862,Email
1863,1863,Banco Digital
1864,1864,Banco Digital
1865,1865,Gaming
1866,1866,Banco Digital
1867,1867,Banco Digital
1868,1868,Social Media
1869,1869,E-commerce
1870,1870,Cloud Storage
1871,1871,Banco Digital
1872,1872,Email
1873,1873,Cloud Storage
1874,1874,E-commerce
1875,1875,Gaming
1876,1876,E-commerce
1877,1877,Social Media
1878,1878,Streaming
1879,1879,Streaming
1880,1880,Social Media
1881,1881,Email
1882,1882,Social Media
1883,1883,Email
1884,1884,E-commerce
1885,1885,E-commerce
1886,1886,E-commerce
1887,1887,Banco Digital
1888,1888,Email
1889,1889,Email
1890,1890,Gaming
1891,1891,Social Media
1892,1892,Cloud Storage
1893,1893,Gaming
1894,1894,E-commerce
1895,1895,Email
1896,1896,E-commerce
1897,1897,Gaming
1898,1898,E-commerce
1899,1899,Social Media
1900,1900,Email
1901,1901,Social Media
1902,1902,Gaming
1903,1903,Gaming
1904,1904,Banco Digital
1905,1905,Gaming
1906,1906,Banco Digital
1907,1907,Gaming
1908,1908,Social Media
1909,1909,Cloud Storage
1910,1910,Social Media
1911,1911,Email
1912,1912,E-commerce
1913,1913,E-commerce
1914,1914,Social Media
1915,1915,Social Media
1916,1916,Email
1917,1917,Streaming
1918,1918,Streaming
1919,1919,Cloud Storage
1920,1920,Social Media
1921,1921,Social Media
1922,1922,Social Media
1923,1923,Email
1924,1924,Email
1925,1925,Cloud Storage
1926,1926,Cloud Storage
1927,1927,Streaming
1928,1928,Gaming
1929,1929,Cloud Storage
1930,1930,Streaming
1931,1931,Streaming
1932,1932,Streaming
1933,1933,E-commerce
1934,1934,Banco Digital
1935,1935,Streaming
1936,1936,Cloud Storage
1937,1937,Cloud Storage
1938,1938,Streaming
1939,1939,Banco Digital
1940,1940,Gaming
1941,1941,Banco Digital
1942,1942,Banco Digital
1943,1943,Banco Digital
1944,1944,Banco Digital
1945,1945,Streaming
1946,1946,E-commerce
1947,1947,Streaming
1948,1948,Social Media
1949,1949,Email
1950,1950,Social Media
1951,1951,Streaming
1952,1952,Social Media
1953,1953,Email
1954,1954,Banco Digital
1955,1955,Streaming
1956,1956,Cloud Storage
1957,1957,Email
1958,1958,Social Media
1959,1959,Email
1960,1960,Gaming
1961,1961,Gaming
1962,1962,Banco Digital
1963,1963,E-commerce
1964,1964,E-commerce
1965,1965,Gaming
1966,1966,E-commerce
1967,1967,Streaming
1968,1968,Banco Digital
1969,1969,Social Media
1970,1970,Social Media
1971,1971,Streaming
1972,1972,E-commerce
1973,1973,Streaming
1974,1974,Banco Digital
1975,1975,Social Media
1976,1976,Streaming
1977,1977,Streaming
1978,1978,E-commerce
1979,1979,Cloud Storage
1980,1980,Streaming
1981,1981,Banco Digital
1982,1982,Banco Digital
1983,1983,Cloud Storage
1984,1984,Email
1985,1985,E-commerce
1986,1986,Email
1987,1987,Cloud Storage
1988,1988,Streaming
1989,1989,Gaming
1990,1990,E-commerce
1991,1991,Cloud Storage
1992,1992,Banco Digital
1993,1993,E-commerce
1994,1994,Gaming
1995,1995,Gaming
1996,1996,Streaming
1997,1997,Streaming
1998,1998,E-commerce
1999,1999,Streaming
2000,2000,E-commerce
2001,2001,Cloud Storage
2002,2002,Streaming
2003,2003,E-commerce
2004,2004,Gaming
2005,2005,Streaming
2006,2006,Social Media
2007,2007,Email
2008,2008,Cloud Storage
2009,2009,Streaming
2010,2010,E-commerce
2011,2011,Gaming
2012,2012,Cloud Storage
2013,2013,Streaming
2014,2014,Gaming
2015,2015,Streaming
2016,2016,Email
2017,2017,E-commerce
2018,2018,Email
2019,2019,Banco Digital
2020,2020,Gaming
2021,2021,Banco Digital
2022,2022,Banco Digital
2023,2023,Cloud Storage
2024,2024,Email
2025,2025,E-commerce
2026,2026,Banco Digital
2027,2027,Banco Digital
2028,2028,Social Media
2029,2029,Gaming
2030,2030,Gaming
2031,2031,Email
2032,2032,E-commerce
2033,2033,Banco Digital
2034,2034,Gaming
2035,2035,E-commerce
2036,2036,Banco Digital
2037,2037,Streaming
2038,2038,Banco Digital
2039,2039,Gaming
2040,2040,Streaming
2041,2041,Email
2042,2042,Gaming
2043,2043,Social Media
2044,2044,Banco Digital
2045,2045,Banco Digital
2046,2046,Gaming
2047,2047,E-commerce
2048,2048,Gaming
2049,2049,E-commerce
2050,2050,Email
2051,2051,Streaming
2052,2052,Banco Digital
2053,2053,Social Media
2054,2054,Social Media
2055,2055,Cloud Storage
2056,2056,Streaming
2057,2057,Streaming
2058,2058,Gaming
2059,2059,Gaming
2060,2060,Banco Digital
2061,2061,Cloud Storage
2062,2062,Email
2063,2063,Social Media
2064,2064,Social Media
2065,2065,E-commerce
2066,2066,Social Media
2067,2067,Streaming
2068,2068,Email
2069,2069,Email
2070,2070,Social Media
2071,2071,Social Media
2072,2072,Gaming
2073,2073,Banco Digital
2074,2074,Streaming
2075,2075,Streaming
2076,2076,Banco Digital
2077,2077,Social Media
2078,2078,Banco Digital
2079,2079,Banco Digital
2080,2080,Streaming
2081,2081,Cloud Storage
2082,2082,Cloud Storage
2083,2083,Gaming
2084,2084,Social Media
2085,2085,Social Media
2086,2086,Streaming
2087,2087,Email
2088,2088,E-commerce
2089,2089,Email
2090,2090,Social Media
2091,2091,E-commerce
2092,2092,Banco Digital
2093,2093,E-commerce
2094,2094,Cloud Storage
2095,2095,Social Media
2096,2096,Banco Digital
2097,2097,Cloud Storage
2098,2098,Social Media
2099,2099,Email
2100,2100,Email
2101,2101,Streaming
2102,2102,Gaming
2103,2103,Streaming
2104,2104,Banco Digital
2105,2105,Gaming
2106,2106,Gaming
2107,2107,Banco Digital
2108,2108,Gaming
2109,2109,E-commerce
2110,2110,Email
2111,2111,Social Media
2112,2112,Cloud Storage
2113,2113,Gaming
2114,2114,Gaming
2115,2115,Social Media
2116,2116,Gaming
2117,2117,Cloud Storage
2118,2118,Email
2119,2119,Cloud Storage
2120,2120,Banco Digital
2121,2121,Streaming
2122,2122,Gaming
2123,2123,Streaming
2124,2124,Gaming
2125,2125,E-commerce
2126,2126,E-commerce
2127,2127,Gaming
2128,2128,Email
2129,2129,Email
2130,2130,E-commerce
2131,2131,Email
2132,2132,Streaming
2133,2133,Banco Digital
2134,2134,Email
2135,2135,Email
2136,2136,Streaming
2137,2137,Social Media
2138,2138,Cloud Storage
2139,2139,Streaming
2140,2140,Streaming
2141,2141,E-commerce
2142,2142,E-commerce
2143,2143,Streaming
2144,2144,Gaming
2145,2145,Banco Digital
2146,2146,Email
2147,2147,Cloud Storage
2148,2148,Email
2149,2149,Social Media
2150,2150,Gaming
2151,2151,Banco Digital
2152,2152,Email
2153,2153,E-commerce
2154,2154,Banco Digital
2155,2155,Cloud Storage
2156,2156,Email
2157,2157,Banco Digital
2158,2158,Streaming
2159,2159,Banco Digital
2160,2160,Social Media
2161,2161,Banco Digital
2162,2162,Email
2163,2163,Email
2164,2164,E-commerce
2165,2165,Cloud Storage
2166,2166,Email
2167,2167,Social Media
2168,2168,Banco Digital
2169,2169,Social Media
2170,2170,Social Media
2171,2171,E-commerce
2172,2172,Social Media
2173,2173,Streaming
2174,2174,E-commerce
2175,2175,Streaming
2176,2176,E-commerce
2177,2177,E-commerce
2178,2178,Email
2179,2179,Banco Digital
2180,2180,Streaming
2181,2181,Streaming
2182,2182,Banco Digital
2183,2183,Social Media
2184,2184,Gaming
2185,2185,Streaming
2186,2186,Social Media
2187,2187,Banco Digital
2188,2188,Cloud Storage
2189,2189,Gaming
2190,2190,Social Media
2191,2191,Cloud Storage
2192,2192,E-commerce
2193,2193,E-commerce
2194,2194,Cloud Storage
2195,2195,E-commerce
2196,2196,Streaming
2197,2197,Social Media
2198,2198,Gaming
2199,2199,Email
2200,2200,Streaming
2201,2201,Cloud Storage
2202,2202,Email
2203,2203,Banco Digital
2204,2204,Email
2205,2205,Gaming
2206,2206,Social Media
2207,2207,Social Media
2208,2208,E-commerce
2209,2209,E-commerce
2210,2210,Cloud Storage
2211,2211,Streaming
2212,2212,Social Media
2213,2213,Streaming
2214,2214,Banco Digital
2215,2215,Social Media
2216,2216,E-commerce
2217,2217,Email
2218,2218,Streaming
2219,2219,Cloud Storage
2220,2220,Email
2221,2221,E-commerce
2222,2222,Streaming
2223,2223,Cloud Storage
2224,2224,Cloud Storage
2225,2225,Social Media
2226,2226,Email
2227,2227,E-commerce
2228,2228,Streaming
2229,2229,Email
2230,2230,Banco Digital
2231,2231,Social Media
2232,2232,Cloud Storage
2233,2233,E-commerce
2234,2234,Cloud Storage
2235,2235,Social Media
2236,2236,E-commerce
2237,2237,Banco Digital
2238,2238,Streaming
2239,2239,E-commerce
2240,2240,Banco Digital
2241,2241,Gaming
2242,2242,Cloud Storage
2243,2243,Social Media
2244,2244,Gaming
2245,2245,Social Media
2246,2246,Social Media
2247,2247,Email
2248,2248,Email
2249,2249,Gaming
2250,2250,Cloud Storage
2251,2251,Cloud Storage
2252,2252,Streaming
2253,2253,Cloud Storage
2254,2254,E-commerce
2255,2255,Email
2256,2256,Cloud Storage
2257,2257,Banco Digital
2258,2258,Streaming
2259,2259,Cloud Storage
2260,2260,E-commerce
2261,2261,Social Media
2262,2262,Email
2263,2263,Cloud Storage
2264,2264,Streaming
2265,2265,Gaming
2266,2266,E-commerce
2267,2267,Banco Digital
2268,2268,E-commerce
2269,2269,Social Media
2270,2270,E-commerce
2271,2271,Streaming
2272,2272,Gaming
2273,2273,Banco Digital
2274,2274,Social Media
2275,2275,Cloud Storage
2276,2276,Social Media
2277,2277,E-commerce
2278,2278,Social Media
2279,2279,Streaming
2280,2280,Social Media
2281,2281,Streaming
2282,2282,Cloud Storage
2283,2283,E-commerce
